combo_id,k,features,pathogen,mcc,full10_mcc,win
610,5,"rare_freq,esm2_llr,sasa,dnds_proxy,semantic_change",H3N2,0.10100065263293784,0.13012617274960553,0
610,5,"rare_freq,esm2_llr,sasa,dnds_proxy,semantic_change",Norovirus,0.1311163093727161,0.28144431327384084,0
610,5,"rare_freq,esm2_llr,sasa,dnds_proxy,semantic_change",HIV-1,0.023545012740083707,0.057180745225917574,0
610,5,"rare_freq,esm2_llr,sasa,dnds_proxy,semantic_change",Dengue,-0.04412738601088031,0.081950859734492,0
610,5,"rare_freq,esm2_llr,sasa,dnds_proxy,semantic_change",RSV,-0.06475239082381762,-0.06475239082381762,1
610,5,"rare_freq,esm2_llr,sasa,dnds_proxy,semantic_change",Influenza_B,0.18387819815639672,0.21857219780854706,0
610,5,"rare_freq,esm2_llr,sasa,dnds_proxy,semantic_change",MERS,0.003057074917215283,0.003057074917215283,1
610,5,"rare_freq,esm2_llr,sasa,dnds_proxy,semantic_change",HCV,0.0429159599631349,0.12338338489401283,0
610,5,"rare_freq,esm2_llr,sasa,dnds_proxy,semantic_change",Zika,-0.02308864363138913,-0.02308864363138913,1
610,5,"rare_freq,esm2_llr,sasa,dnds_proxy,semantic_change",Rabies,-0.04909864869034983,-0.04909864869034983,1
610,5,"rare_freq,esm2_llr,sasa,dnds_proxy,semantic_change",EV-A71,0.008547008547008548,0.04985754985754986,0
611,5,"rare_freq,esm2_llr,grantham,dnds_proxy,semantic_change",SARS-CoV-2,-0.04746601171831223,0.028419332730392658,0
611,5,"rare_freq,esm2_llr,grantham,dnds_proxy,semantic_change",H3N2,0.13012617274960553,0.13012617274960553,1
611,5,"rare_freq,esm2_llr,grantham,dnds_proxy,semantic_change",Norovirus,0.0935343083974349,0.28144431327384084,0
611,5,"rare_freq,esm2_llr,grantham,dnds_proxy,semantic_change",HIV-1,0.023545012740083707,0.057180745225917574,0
611,5,"rare_freq,esm2_llr,grantham,dnds_proxy,semantic_change",Dengue,-0.01260782457453723,0.081950859734492,0
611,5,"rare_freq,esm2_llr,grantham,dnds_proxy,semantic_change",RSV,-0.06475239082381762,-0.06475239082381762,1
611,5,"rare_freq,esm2_llr,grantham,dnds_proxy,semantic_change",Influenza_B,0.18387819815639672,0.21857219780854706,0
611,5,"rare_freq,esm2_llr,grantham,dnds_proxy,semantic_change",MERS,0.003057074917215283,0.003057074917215283,1
611,5,"rare_freq,esm2_llr,grantham,dnds_proxy,semantic_change",HCV,0.0429159599631349,0.12338338489401283,0
611,5,"rare_freq,esm2_llr,grantham,dnds_proxy,semantic_change",Zika,0.06953916928033768,-0.02308864363138913,1
611,5,"rare_freq,esm2_llr,grantham,dnds_proxy,semantic_change",Rabies,-0.07400302524712851,-0.04909864869034983,0
611,5,"rare_freq,esm2_llr,grantham,dnds_proxy,semantic_change",EV-A71,0.008547008547008548,0.04985754985754986,0
612,5,"rare_freq,plddt,sasa,grantham,dnds_proxy",SARS-CoV-2,-0.009523339493959788,0.028419332730392658,0
612,5,"rare_freq,plddt,sasa,grantham,dnds_proxy",H3N2,0.18837721298294088,0.13012617274960553,1
612,5,"rare_freq,plddt,sasa,grantham,dnds_proxy",Norovirus,0.0935343083974349,0.28144431327384084,0
612,5,"rare_freq,plddt,sasa,grantham,dnds_proxy",HIV-1,-0.04372645223158403,0.057180745225917574,0
612,5,"rare_freq,plddt,sasa,grantham,dnds_proxy",Dengue,0.05043129829814892,0.081950859734492,0
612,5,"rare_freq,plddt,sasa,grantham,dnds_proxy",RSV,-0.03237619541190881,-0.06475239082381762,1
612,5,"rare_freq,plddt,sasa,grantham,dnds_proxy",Influenza_B,0.1491841985042464,0.21857219780854706,0
612,5,"rare_freq,plddt,sasa,grantham,dnds_proxy",MERS,0.03362782408936811,0.003057074917215283,1
612,5,"rare_freq,plddt,sasa,grantham,dnds_proxy",HCV,0.016093484986175587,0.12338338489401283,0
612,5,"rare_freq,plddt,sasa,grantham,dnds_proxy",Zika,0.007787294005853139,-0.02308864363138913,1
612,5,"rare_freq,plddt,sasa,grantham,dnds_proxy",Rabies,-0.024194272133571143,-0.04909864869034983,1
612,5,"rare_freq,plddt,sasa,grantham,dnds_proxy",EV-A71,-0.03276353276353276,0.04985754985754986,0
613,5,"rare_freq,plddt,sasa,grantham,semantic_change",SARS-CoV-2,-0.02849467560613601,0.028419332730392658,0
613,5,"rare_freq,plddt,sasa,grantham,semantic_change",H3N2,0.10100065263293784,0.13012617274960553,0
613,5,"rare_freq,plddt,sasa,grantham,semantic_change",Norovirus,0.01837030644687252,0.28144431327384084,0
613,5,"rare_freq,plddt,sasa,grantham,semantic_change",HIV-1,-0.010090719745750161,0.057180745225917574,0
613,5,"rare_freq,plddt,sasa,grantham,semantic_change",Dengue,0.018911736861805844,0.081950859734492,0
613,5,"rare_freq,plddt,sasa,grantham,semantic_change",RSV,-0.06475239082381762,-0.06475239082381762,1
613,5,"rare_freq,plddt,sasa,grantham,semantic_change",Influenza_B,0.07979619919994575,0.21857219780854706,0
613,5,"rare_freq,plddt,sasa,grantham,semantic_change",MERS,0.06419857326152094,0.003057074917215283,1
613,5,"rare_freq,plddt,sasa,grantham,semantic_change",HCV,-0.09119641492166165,0.12338338489401283,0
613,5,"rare_freq,plddt,sasa,grantham,semantic_change",Zika,0.03866323164309541,-0.02308864363138913,1
613,5,"rare_freq,plddt,sasa,grantham,semantic_change",Rabies,-0.04909864869034983,-0.04909864869034983,1
613,5,"rare_freq,plddt,sasa,grantham,semantic_change",EV-A71,-0.03276353276353276,0.04985754985754986,0
614,5,"rare_freq,plddt,sasa,dnds_proxy,semantic_change",SARS-CoV-2,-0.009523339493959788,0.028419332730392658,0
614,5,"rare_freq,plddt,sasa,dnds_proxy,semantic_change",H3N2,0.15925169286627322,0.13012617274960553,1
614,5,"rare_freq,plddt,sasa,dnds_proxy,semantic_change",Norovirus,0.1686983103479973,0.28144431327384084,0
614,5,"rare_freq,plddt,sasa,dnds_proxy,semantic_change",HIV-1,0.057180745225917574,0.057180745225917574,1
614,5,"rare_freq,plddt,sasa,dnds_proxy,semantic_change",Dengue,0.081950859734492,0.081950859734492,1
614,5,"rare_freq,plddt,sasa,dnds_proxy,semantic_change",RSV,-0.03237619541190881,-0.06475239082381762,1
614,5,"rare_freq,plddt,sasa,dnds_proxy,semantic_change",Influenza_B,0.18387819815639672,0.21857219780854706,0
614,5,"rare_freq,plddt,sasa,dnds_proxy,semantic_change",MERS,0.09476932243367377,0.003057074917215283,1
614,5,"rare_freq,plddt,sasa,dnds_proxy,semantic_change",HCV,0.016093484986175587,0.12338338489401283,0
614,5,"rare_freq,plddt,sasa,dnds_proxy,semantic_change",Zika,0.007787294005853139,-0.02308864363138913,1
614,5,"rare_freq,plddt,sasa,dnds_proxy,semantic_change",Rabies,-0.07400302524712851,-0.04909864869034983,0
614,5,"rare_freq,plddt,sasa,dnds_proxy,semantic_change",EV-A71,-0.03276353276353276,0.04985754985754986,0
615,5,"rare_freq,plddt,grantham,dnds_proxy,semantic_change",SARS-CoV-2,-0.02849467560613601,0.028419332730392658,0
615,5,"rare_freq,plddt,grantham,dnds_proxy,semantic_change",H3N2,0.15925169286627322,0.13012617274960553,1
615,5,"rare_freq,plddt,grantham,dnds_proxy,semantic_change",Norovirus,0.1311163093727161,0.28144431327384084,0
615,5,"rare_freq,plddt,grantham,dnds_proxy,semantic_change",HIV-1,0.057180745225917574,0.057180745225917574,1
615,5,"rare_freq,plddt,grantham,dnds_proxy,semantic_change",Dengue,0.081950859734492,0.081950859734492,1
615,5,"rare_freq,plddt,grantham,dnds_proxy,semantic_change",RSV,-0.06475239082381762,-0.06475239082381762,1
615,5,"rare_freq,plddt,grantham,dnds_proxy,semantic_change",Influenza_B,0.11449019885209608,0.21857219780854706,0
615,5,"rare_freq,plddt,grantham,dnds_proxy,semantic_change",MERS,0.03362782408936811,0.003057074917215283,1
615,5,"rare_freq,plddt,grantham,dnds_proxy,semantic_change",HCV,0.0429159599631349,0.12338338489401283,0
615,5,"rare_freq,plddt,grantham,dnds_proxy,semantic_change",Zika,0.03866323164309541,-0.02308864363138913,1
615,5,"rare_freq,plddt,grantham,dnds_proxy,semantic_change",Rabies,-0.07400302524712851,-0.04909864869034983,0
615,5,"rare_freq,plddt,grantham,dnds_proxy,semantic_change",EV-A71,0.04985754985754986,0.04985754985754986,1
616,5,"rare_freq,sasa,grantham,dnds_proxy,semantic_change",SARS-CoV-2,-0.009523339493959788,0.028419332730392658,0
616,5,"rare_freq,sasa,grantham,dnds_proxy,semantic_change",H3N2,0.13012617274960553,0.13012617274960553,1
616,5,"rare_freq,sasa,grantham,dnds_proxy,semantic_change",Norovirus,0.1311163093727161,0.28144431327384084,0
616,5,"rare_freq,sasa,grantham,dnds_proxy,semantic_change",HIV-1,0.057180745225917574,0.057180745225917574,1
616,5,"rare_freq,sasa,grantham,dnds_proxy,semantic_change",Dengue,0.05043129829814892,0.081950859734492,0
616,5,"rare_freq,sasa,grantham,dnds_proxy,semantic_change",RSV,-0.06475239082381762,-0.06475239082381762,1
616,5,"rare_freq,sasa,grantham,dnds_proxy,semantic_change",Influenza_B,0.21857219780854706,0.21857219780854706,1
616,5,"rare_freq,sasa,grantham,dnds_proxy,semantic_change",MERS,0.03362782408936811,0.003057074917215283,1
616,5,"rare_freq,sasa,grantham,dnds_proxy,semantic_change",HCV,-0.03755146496774304,0.12338338489401283,0
616,5,"rare_freq,sasa,grantham,dnds_proxy,semantic_change",Zika,0.007787294005853139,-0.02308864363138913,1
616,5,"rare_freq,sasa,grantham,dnds_proxy,semantic_change",Rabies,-0.04909864869034983,-0.04909864869034983,1
616,5,"rare_freq,sasa,grantham,dnds_proxy,semantic_change",EV-A71,-0.03276353276353276,0.04985754985754986,0
617,5,"homoplasy,esm2_llr,plddt,sasa,grantham",SARS-CoV-2,0.028419332730392658,0.028419332730392658,1
617,5,"homoplasy,esm2_llr,plddt,sasa,grantham",H3N2,0.10100065263293784,0.13012617274960553,0
617,5,"homoplasy,esm2_llr,plddt,sasa,grantham",Norovirus,0.3566083152244032,0.28144431327384084,1
617,5,"homoplasy,esm2_llr,plddt,sasa,grantham",HIV-1,-0.07736218471741789,0.057180745225917574,0
617,5,"homoplasy,esm2_llr,plddt,sasa,grantham",Dengue,0.11347042117083507,0.081950859734492,1
617,5,"homoplasy,esm2_llr,plddt,sasa,grantham",RSV,-0.03237619541190881,-0.06475239082381762,1
617,5,"homoplasy,esm2_llr,plddt,sasa,grantham",Influenza_B,0.010408199895645098,0.21857219780854706,0
617,5,"homoplasy,esm2_llr,plddt,sasa,grantham",MERS,0.03362782408936811,0.003057074917215283,1
617,5,"homoplasy,esm2_llr,plddt,sasa,grantham",HCV,-0.11801888989862097,0.12338338489401283,0
617,5,"homoplasy,esm2_llr,plddt,sasa,grantham",Zika,0.007787294005853139,-0.02308864363138913,1
617,5,"homoplasy,esm2_llr,plddt,sasa,grantham",Rabies,-0.0989074018039072,-0.04909864869034983,0
617,5,"homoplasy,esm2_llr,plddt,sasa,grantham",EV-A71,-0.03276353276353276,0.04985754985754986,0
618,5,"homoplasy,esm2_llr,plddt,sasa,dnds_proxy",SARS-CoV-2,0.028419332730392658,0.028419332730392658,1
618,5,"homoplasy,esm2_llr,plddt,sasa,dnds_proxy",H3N2,0.13012617274960553,0.13012617274960553,1
618,5,"homoplasy,esm2_llr,plddt,sasa,dnds_proxy",Norovirus,0.3566083152244032,0.28144431327384084,1
618,5,"homoplasy,esm2_llr,plddt,sasa,dnds_proxy",HIV-1,-0.07736218471741789,0.057180745225917574,0
618,5,"homoplasy,esm2_llr,plddt,sasa,dnds_proxy",Dengue,0.11347042117083507,0.081950859734492,1
618,5,"homoplasy,esm2_llr,plddt,sasa,dnds_proxy",RSV,-0.03237619541190881,-0.06475239082381762,1
618,5,"homoplasy,esm2_llr,plddt,sasa,dnds_proxy",Influenza_B,0.11449019885209608,0.21857219780854706,0
618,5,"homoplasy,esm2_llr,plddt,sasa,dnds_proxy",MERS,0.003057074917215283,0.003057074917215283,1
618,5,"homoplasy,esm2_llr,plddt,sasa,dnds_proxy",HCV,0.09656090991705352,0.12338338489401283,0
618,5,"homoplasy,esm2_llr,plddt,sasa,dnds_proxy",Zika,-0.02308864363138913,-0.02308864363138913,1
618,5,"homoplasy,esm2_llr,plddt,sasa,dnds_proxy",Rabies,-0.07400302524712851,-0.04909864869034983,0
618,5,"homoplasy,esm2_llr,plddt,sasa,dnds_proxy",EV-A71,0.008547008547008548,0.04985754985754986,0
619,5,"homoplasy,esm2_llr,plddt,sasa,semantic_change",SARS-CoV-2,0.028419332730392658,0.028419332730392658,1
619,5,"homoplasy,esm2_llr,plddt,sasa,semantic_change",H3N2,0.15925169286627322,0.13012617274960553,1
619,5,"homoplasy,esm2_llr,plddt,sasa,semantic_change",Norovirus,0.31902631424912203,0.28144431327384084,1
619,5,"homoplasy,esm2_llr,plddt,sasa,semantic_change",HIV-1,0.057180745225917574,0.057180745225917574,1
619,5,"homoplasy,esm2_llr,plddt,sasa,semantic_change",Dengue,0.11347042117083507,0.081950859734492,1
619,5,"homoplasy,esm2_llr,plddt,sasa,semantic_change",RSV,-0.03237619541190881,-0.06475239082381762,1
619,5,"homoplasy,esm2_llr,plddt,sasa,semantic_change",Influenza_B,0.11449019885209608,0.21857219780854706,0
619,5,"homoplasy,esm2_llr,plddt,sasa,semantic_change",MERS,0.03362782408936811,0.003057074917215283,1
619,5,"homoplasy,esm2_llr,plddt,sasa,semantic_change",HCV,-0.06437393994470235,0.12338338489401283,0
619,5,"homoplasy,esm2_llr,plddt,sasa,semantic_change",Zika,0.007787294005853139,-0.02308864363138913,1
619,5,"homoplasy,esm2_llr,plddt,sasa,semantic_change",Rabies,-0.07400302524712851,-0.04909864869034983,0
619,5,"homoplasy,esm2_llr,plddt,sasa,semantic_change",EV-A71,-0.03276353276353276,0.04985754985754986,0
620,5,"homoplasy,esm2_llr,plddt,grantham,dnds_proxy",SARS-CoV-2,-0.009523339493959788,0.028419332730392658,0
620,5,"homoplasy,esm2_llr,plddt,grantham,dnds_proxy",H3N2,0.15925169286627322,0.13012617274960553,1
620,5,"homoplasy,esm2_llr,plddt,grantham,dnds_proxy",Norovirus,0.3566083152244032,0.28144431327384084,1
620,5,"homoplasy,esm2_llr,plddt,grantham,dnds_proxy",HIV-1,-0.07736218471741789,0.057180745225917574,0
620,5,"homoplasy,esm2_llr,plddt,grantham,dnds_proxy",Dengue,0.14498998260717816,0.081950859734492,1
620,5,"homoplasy,esm2_llr,plddt,grantham,dnds_proxy",RSV,-0.03237619541190881,-0.06475239082381762,1
620,5,"homoplasy,esm2_llr,plddt,grantham,dnds_proxy",Influenza_B,0.1491841985042464,0.21857219780854706,0
620,5,"homoplasy,esm2_llr,plddt,grantham,dnds_proxy",MERS,-0.027513674254937545,0.003057074917215283,0
620,5,"homoplasy,esm2_llr,plddt,grantham,dnds_proxy",HCV,0.06973843494009421,0.12338338489401283,0
620,5,"homoplasy,esm2_llr,plddt,grantham,dnds_proxy",Zika,0.007787294005853139,-0.02308864363138913,1
620,5,"homoplasy,esm2_llr,plddt,grantham,dnds_proxy",Rabies,-0.04909864869034983,-0.04909864869034983,1
620,5,"homoplasy,esm2_llr,plddt,grantham,dnds_proxy",EV-A71,0.008547008547008548,0.04985754985754986,0
621,5,"homoplasy,esm2_llr,plddt,grantham,semantic_change",SARS-CoV-2,-0.009523339493959788,0.028419332730392658,0
621,5,"homoplasy,esm2_llr,plddt,grantham,semantic_change",H3N2,0.15925169286627322,0.13012617274960553,1
621,5,"homoplasy,esm2_llr,plddt,grantham,semantic_change",Norovirus,0.1686983103479973,0.28144431327384084,0
621,5,"homoplasy,esm2_llr,plddt,grantham,semantic_change",HIV-1,-0.010090719745750161,0.057180745225917574,0
621,5,"homoplasy,esm2_llr,plddt,grantham,semantic_change",Dengue,0.14498998260717816,0.081950859734492,1
621,5,"homoplasy,esm2_llr,plddt,grantham,semantic_change",RSV,-0.03237619541190881,-0.06475239082381762,1
621,5,"homoplasy,esm2_llr,plddt,grantham,semantic_change",Influenza_B,0.07979619919994575,0.21857219780854706,0
621,5,"homoplasy,esm2_llr,plddt,grantham,semantic_change",MERS,0.03362782408936811,0.003057074917215283,1
621,5,"homoplasy,esm2_llr,plddt,grantham,semantic_change",HCV,-0.09119641492166165,0.12338338489401283,0
621,5,"homoplasy,esm2_llr,plddt,grantham,semantic_change",Zika,0.06953916928033768,-0.02308864363138913,1
621,5,"homoplasy,esm2_llr,plddt,grantham,semantic_change",Rabies,-0.07400302524712851,-0.04909864869034983,0
621,5,"homoplasy,esm2_llr,plddt,grantham,semantic_change",EV-A71,0.008547008547008548,0.04985754985754986,0
622,5,"homoplasy,esm2_llr,plddt,dnds_proxy,semantic_change",SARS-CoV-2,-0.009523339493959788,0.028419332730392658,0
622,5,"homoplasy,esm2_llr,plddt,dnds_proxy,semantic_change",H3N2,0.18837721298294088,0.13012617274960553,1
622,5,"homoplasy,esm2_llr,plddt,dnds_proxy,semantic_change",Norovirus,0.28144431327384084,0.28144431327384084,1
622,5,"homoplasy,esm2_llr,plddt,dnds_proxy,semantic_change",HIV-1,-0.010090719745750161,0.057180745225917574,0
622,5,"homoplasy,esm2_llr,plddt,dnds_proxy,semantic_change",Dengue,0.11347042117083507,0.081950859734492,1
622,5,"homoplasy,esm2_llr,plddt,dnds_proxy,semantic_change",RSV,-0.03237619541190881,-0.06475239082381762,1
622,5,"homoplasy,esm2_llr,plddt,dnds_proxy,semantic_change",Influenza_B,0.2532661974606974,0.21857219780854706,1
622,5,"homoplasy,esm2_llr,plddt,dnds_proxy,semantic_change",MERS,-0.027513674254937545,0.003057074917215283,0
622,5,"homoplasy,esm2_llr,plddt,dnds_proxy,semantic_change",HCV,0.06973843494009421,0.12338338489401283,0
622,5,"homoplasy,esm2_llr,plddt,dnds_proxy,semantic_change",Zika,0.007787294005853139,-0.02308864363138913,1
622,5,"homoplasy,esm2_llr,plddt,dnds_proxy,semantic_change",Rabies,-0.07400302524712851,-0.04909864869034983,0
622,5,"homoplasy,esm2_llr,plddt,dnds_proxy,semantic_change",EV-A71,0.04985754985754986,0.04985754985754986,1
623,5,"homoplasy,esm2_llr,sasa,grantham,dnds_proxy",SARS-CoV-2,0.009447996618216435,0.028419332730392658,0
623,5,"homoplasy,esm2_llr,sasa,grantham,dnds_proxy",H3N2,0.07187513251627016,0.13012617274960553,0
623,5,"homoplasy,esm2_llr,sasa,grantham,dnds_proxy",Norovirus,0.28144431327384084,0.28144431327384084,1
623,5,"homoplasy,esm2_llr,sasa,grantham,dnds_proxy",HIV-1,-0.04372645223158403,0.057180745225917574,0
623,5,"homoplasy,esm2_llr,sasa,grantham,dnds_proxy",Dengue,0.14498998260717816,0.081950859734492,1
623,5,"homoplasy,esm2_llr,sasa,grantham,dnds_proxy",RSV,-0.06475239082381762,-0.06475239082381762,1
623,5,"homoplasy,esm2_llr,sasa,grantham,dnds_proxy",Influenza_B,0.1491841985042464,0.21857219780854706,0
623,5,"homoplasy,esm2_llr,sasa,grantham,dnds_proxy",MERS,0.03362782408936811,0.003057074917215283,1
623,5,"homoplasy,esm2_llr,sasa,grantham,dnds_proxy",HCV,0.0429159599631349,0.12338338489401283,0
623,5,"homoplasy,esm2_llr,sasa,grantham,dnds_proxy",Zika,0.007787294005853139,-0.02308864363138913,1
623,5,"homoplasy,esm2_llr,sasa,grantham,dnds_proxy",Rabies,-0.0989074018039072,-0.04909864869034983,0
623,5,"homoplasy,esm2_llr,sasa,grantham,dnds_proxy",EV-A71,0.008547008547008548,0.04985754985754986,0
624,5,"homoplasy,esm2_llr,sasa,grantham,semantic_change",SARS-CoV-2,0.009447996618216435,0.028419332730392658,0
624,5,"homoplasy,esm2_llr,sasa,grantham,semantic_change",H3N2,0.013624092282934791,0.13012617274960553,0
624,5,"homoplasy,esm2_llr,sasa,grantham,semantic_change",Norovirus,0.24386231229855965,0.28144431327384084,0
624,5,"homoplasy,esm2_llr,sasa,grantham,semantic_change",HIV-1,0.09081647771175144,0.057180745225917574,1
624,5,"homoplasy,esm2_llr,sasa,grantham,semantic_change",Dengue,0.05043129829814892,0.081950859734492,0
624,5,"homoplasy,esm2_llr,sasa,grantham,semantic_change",RSV,-0.03237619541190881,-0.06475239082381762,1
624,5,"homoplasy,esm2_llr,sasa,grantham,semantic_change",Influenza_B,0.07979619919994575,0.21857219780854706,0
624,5,"homoplasy,esm2_llr,sasa,grantham,semantic_change",MERS,0.03362782408936811,0.003057074917215283,1
624,5,"homoplasy,esm2_llr,sasa,grantham,semantic_change",HCV,-0.09119641492166165,0.12338338489401283,0
624,5,"homoplasy,esm2_llr,sasa,grantham,semantic_change",Zika,0.007787294005853139,-0.02308864363138913,1
624,5,"homoplasy,esm2_llr,sasa,grantham,semantic_change",Rabies,-0.07400302524712851,-0.04909864869034983,0
624,5,"homoplasy,esm2_llr,sasa,grantham,semantic_change",EV-A71,-0.03276353276353276,0.04985754985754986,0
625,5,"homoplasy,esm2_llr,sasa,dnds_proxy,semantic_change",SARS-CoV-2,0.009447996618216435,0.028419332730392658,0
625,5,"homoplasy,esm2_llr,sasa,dnds_proxy,semantic_change",H3N2,0.10100065263293784,0.13012617274960553,0
625,5,"homoplasy,esm2_llr,sasa,dnds_proxy,semantic_change",Norovirus,0.3566083152244032,0.28144431327384084,1
625,5,"homoplasy,esm2_llr,sasa,dnds_proxy,semantic_change",HIV-1,0.09081647771175144,0.057180745225917574,1
625,5,"homoplasy,esm2_llr,sasa,dnds_proxy,semantic_change",Dengue,0.05043129829814892,0.081950859734492,0
625,5,"homoplasy,esm2_llr,sasa,dnds_proxy,semantic_change",RSV,-0.06475239082381762,-0.06475239082381762,1
625,5,"homoplasy,esm2_llr,sasa,dnds_proxy,semantic_change",Influenza_B,0.18387819815639672,0.21857219780854706,0
625,5,"homoplasy,esm2_llr,sasa,dnds_proxy,semantic_change",MERS,0.003057074917215283,0.003057074917215283,1
625,5,"homoplasy,esm2_llr,sasa,dnds_proxy,semantic_change",HCV,0.12338338489401283,0.12338338489401283,1
625,5,"homoplasy,esm2_llr,sasa,dnds_proxy,semantic_change",Zika,0.03866323164309541,-0.02308864363138913,1
625,5,"homoplasy,esm2_llr,sasa,dnds_proxy,semantic_change",Rabies,-0.0989074018039072,-0.04909864869034983,0
625,5,"homoplasy,esm2_llr,sasa,dnds_proxy,semantic_change",EV-A71,0.008547008547008548,0.04985754985754986,0
626,5,"homoplasy,esm2_llr,grantham,dnds_proxy,semantic_change",SARS-CoV-2,0.009447996618216435,0.028419332730392658,0
626,5,"homoplasy,esm2_llr,grantham,dnds_proxy,semantic_change",H3N2,0.07187513251627016,0.13012617274960553,0
626,5,"homoplasy,esm2_llr,grantham,dnds_proxy,semantic_change",Norovirus,0.24386231229855965,0.28144431327384084,0
626,5,"homoplasy,esm2_llr,grantham,dnds_proxy,semantic_change",HIV-1,0.057180745225917574,0.057180745225917574,1
626,5,"homoplasy,esm2_llr,grantham,dnds_proxy,semantic_change",Dengue,0.11347042117083507,0.081950859734492,1
626,5,"homoplasy,esm2_llr,grantham,dnds_proxy,semantic_change",RSV,-0.03237619541190881,-0.06475239082381762,1
626,5,"homoplasy,esm2_llr,grantham,dnds_proxy,semantic_change",Influenza_B,0.2532661974606974,0.21857219780854706,1
626,5,"homoplasy,esm2_llr,grantham,dnds_proxy,semantic_change",MERS,-0.027513674254937545,0.003057074917215283,0
626,5,"homoplasy,esm2_llr,grantham,dnds_proxy,semantic_change",HCV,0.06973843494009421,0.12338338489401283,0
626,5,"homoplasy,esm2_llr,grantham,dnds_proxy,semantic_change",Zika,0.007787294005853139,-0.02308864363138913,1
626,5,"homoplasy,esm2_llr,grantham,dnds_proxy,semantic_change",Rabies,-0.07400302524712851,-0.04909864869034983,0
626,5,"homoplasy,esm2_llr,grantham,dnds_proxy,semantic_change",EV-A71,0.04985754985754986,0.04985754985754986,1
627,5,"homoplasy,plddt,sasa,grantham,dnds_proxy",SARS-CoV-2,0.009447996618216435,0.028419332730392658,0
627,5,"homoplasy,plddt,sasa,grantham,dnds_proxy",H3N2,0.13012617274960553,0.13012617274960553,1
627,5,"homoplasy,plddt,sasa,grantham,dnds_proxy",Norovirus,0.3941903161996844,0.28144431327384084,1
627,5,"homoplasy,plddt,sasa,grantham,dnds_proxy",HIV-1,-0.07736218471741789,0.057180745225917574,0
627,5,"homoplasy,plddt,sasa,grantham,dnds_proxy",Dengue,0.2080291054798643,0.081950859734492,1
627,5,"homoplasy,plddt,sasa,grantham,dnds_proxy",RSV,-0.03237619541190881,-0.06475239082381762,1
627,5,"homoplasy,plddt,sasa,grantham,dnds_proxy",Influenza_B,0.1491841985042464,0.21857219780854706,0
627,5,"homoplasy,plddt,sasa,grantham,dnds_proxy",MERS,0.06419857326152094,0.003057074917215283,1
627,5,"homoplasy,plddt,sasa,grantham,dnds_proxy",HCV,-0.03755146496774304,0.12338338489401283,0
627,5,"homoplasy,plddt,sasa,grantham,dnds_proxy",Zika,-0.02308864363138913,-0.02308864363138913,1
627,5,"homoplasy,plddt,sasa,grantham,dnds_proxy",Rabies,-0.07400302524712851,-0.04909864869034983,0
627,5,"homoplasy,plddt,sasa,grantham,dnds_proxy",EV-A71,-0.03276353276353276,0.04985754985754986,0
628,5,"homoplasy,plddt,sasa,grantham,semantic_change",SARS-CoV-2,0.009447996618216435,0.028419332730392658,0
628,5,"homoplasy,plddt,sasa,grantham,semantic_change",H3N2,0.13012617274960553,0.13012617274960553,1
628,5,"homoplasy,plddt,sasa,grantham,semantic_change",Norovirus,0.31902631424912203,0.28144431327384084,1
628,5,"homoplasy,plddt,sasa,grantham,semantic_change",HIV-1,0.057180745225917574,0.057180745225917574,1
628,5,"homoplasy,plddt,sasa,grantham,semantic_change",Dengue,0.14498998260717816,0.081950859734492,1
628,5,"homoplasy,plddt,sasa,grantham,semantic_change",RSV,-0.03237619541190881,-0.06475239082381762,1
628,5,"homoplasy,plddt,sasa,grantham,semantic_change",Influenza_B,0.04510219954779542,0.21857219780854706,0
628,5,"homoplasy,plddt,sasa,grantham,semantic_change",MERS,0.03362782408936811,0.003057074917215283,1
628,5,"homoplasy,plddt,sasa,grantham,semantic_change",HCV,-0.09119641492166165,0.12338338489401283,0
628,5,"homoplasy,plddt,sasa,grantham,semantic_change",Zika,0.007787294005853139,-0.02308864363138913,1
628,5,"homoplasy,plddt,sasa,grantham,semantic_change",Rabies,-0.0989074018039072,-0.04909864869034983,0
628,5,"homoplasy,plddt,sasa,grantham,semantic_change",EV-A71,0.04985754985754986,0.04985754985754986,1
629,5,"homoplasy,plddt,sasa,dnds_proxy,semantic_change",SARS-CoV-2,0.009447996618216435,0.028419332730392658,0
629,5,"homoplasy,plddt,sasa,dnds_proxy,semantic_change",H3N2,0.15925169286627322,0.13012617274960553,1
629,5,"homoplasy,plddt,sasa,dnds_proxy,semantic_change",Norovirus,0.3941903161996844,0.28144431327384084,1
629,5,"homoplasy,plddt,sasa,dnds_proxy,semantic_change",HIV-1,0.057180745225917574,0.057180745225917574,1
629,5,"homoplasy,plddt,sasa,dnds_proxy,semantic_change",Dengue,0.14498998260717816,0.081950859734492,1
629,5,"homoplasy,plddt,sasa,dnds_proxy,semantic_change",RSV,-0.06475239082381762,-0.06475239082381762,1
629,5,"homoplasy,plddt,sasa,dnds_proxy,semantic_change",Influenza_B,0.1491841985042464,0.21857219780854706,0
629,5,"homoplasy,plddt,sasa,dnds_proxy,semantic_change",MERS,0.06419857326152094,0.003057074917215283,1
629,5,"homoplasy,plddt,sasa,dnds_proxy,semantic_change",HCV,0.016093484986175587,0.12338338489401283,0
