combo_id,k,features,mean_mcc,mean_mcc_top20,mean_mcc_window10,mean_precision20,mean_enrichment,wins_vs_full10,delta_mcc_vs_full10,is_core_4
546,5,"entropy,rare_freq,grantham,dnds_proxy,semantic_change",0.06149389049917358,0.053384839263875265,0.44543254940148674,0.11666666666666668,1.953377593957403,7,-0.008260438504661176,False
547,5,"entropy,homoplasy,esm2_llr,plddt,sasa",0.06640709224728837,0.06792296875203259,0.4881672144389641,0.09166666666666667,2.1370615691550614,7,-0.0033472367565463845,False
548,5,"entropy,homoplasy,esm2_llr,plddt,grantham",0.07077353807058769,0.055196421009349815,0.47730010611707635,0.10833333333333334,2.0801334116348325,7,0.0010192090667529297,False
549,5,"entropy,homoplasy,esm2_llr,plddt,dnds_proxy",0.06793440771907355,0.05628511980878841,0.48231706832052784,0.12083333333333335,1.9899622881617762,7,-0.0018199212847612029,False
550,5,"entropy,homoplasy,esm2_llr,plddt,semantic_change",0.06792778778713823,0.06954466118874003,0.47968219136869394,0.11666666666666665,2.0473949069517414,8,-0.0018265412166965228,False
551,5,"entropy,homoplasy,esm2_llr,sasa,grantham",0.06870147954716364,0.05776848242960245,0.4623898547174137,0.11666666666666668,2.1343215181564146,7,-0.0010528494566711122,False
552,5,"entropy,homoplasy,esm2_llr,sasa,dnds_proxy",0.06947710980386293,0.06325288087936945,0.5059083711117598,0.11666666666666665,1.9388174471692514,7,-0.000277219199971826,False
553,5,"entropy,homoplasy,esm2_llr,sasa,semantic_change",0.06766537997913279,0.05681190761701476,0.47228923742793305,0.11666666666666665,2.1224568797215855,5,-0.0020889490247019693,False
554,5,"entropy,homoplasy,esm2_llr,grantham,dnds_proxy",0.07042872908200341,0.04889359222682275,0.4905445946117219,0.13333333333333333,1.911790288753062,6,0.0006744000781686577,False
555,5,"entropy,homoplasy,esm2_llr,grantham,semantic_change",0.06480617922677813,0.059110433722677914,0.4422674912099795,0.13333333333333333,1.9924012919289984,7,-0.004948149777056626,False
556,5,"entropy,homoplasy,esm2_llr,dnds_proxy,semantic_change",0.07575994433283303,0.06170203030797077,0.4635016312108151,0.12916666666666668,2.109116324704418,8,0.006005615328998279,False
557,5,"entropy,homoplasy,plddt,sasa,grantham",0.07115706561065788,0.05528679276695737,0.4915083722956492,0.11666666666666665,2.295874625721599,7,0.0014027366068231212,False
558,5,"entropy,homoplasy,plddt,sasa,dnds_proxy",0.08304559263885818,0.0774909014299756,0.5072168959749951,0.11249999999999999,2.307415625100905,9,0.01329126363502342,False
559,5,"entropy,homoplasy,plddt,sasa,semantic_change",0.08164441290748228,0.06502162042990349,0.4986962516149794,0.12083333333333333,2.4820813454645507,7,0.011890083903647528,False
560,5,"entropy,homoplasy,plddt,grantham,dnds_proxy",0.08424598408053195,0.069350639717923,0.504813446807616,0.11249999999999999,2.1881980853758347,9,0.014491655076697196,False
561,5,"entropy,homoplasy,plddt,grantham,semantic_change",0.07862966460152147,0.069903968599558,0.5009199566137642,0.1125,2.2739617449005056,8,0.008875335597686718,False
562,5,"entropy,homoplasy,plddt,dnds_proxy,semantic_change",0.08021672212967175,0.08287130756317525,0.48799348819163346,0.1125,2.1478579598545493,9,0.010462393125836994,False
563,5,"entropy,homoplasy,sasa,grantham,dnds_proxy",0.07137494384240094,0.06715847234391752,0.4793941371972805,0.1375,2.0742876471249585,7,0.0016206148385661812,False
564,5,"entropy,homoplasy,sasa,grantham,semantic_change",0.07312639999127558,0.056624900951909994,0.44264867759319254,0.11249999999999999,2.288320607391934,8,0.0033720709874408283,False
565,5,"entropy,homoplasy,sasa,dnds_proxy,semantic_change",0.0733712408667833,0.06434240329351681,0.4832189847484867,0.12916666666666668,2.153140923478235,7,0.0036169118629485464,False
566,5,"entropy,homoplasy,grantham,dnds_proxy,semantic_change",0.08326669397288335,0.06596014923278003,0.47894993998462004,0.14166666666666666,2.124628056145241,8,0.01351236496904859,False
567,5,"entropy,esm2_llr,plddt,sasa,grantham",0.019938160399271834,0.026755422106399262,0.47316639954859924,0.09166666666666667,1.403105459273973,3,-0.04981616860456292,False
568,5,"entropy,esm2_llr,plddt,sasa,dnds_proxy",0.04282931695071294,0.04607337522985793,0.5099279737797014,0.10000000000000002,1.6194148124722147,6,-0.026925012053121818,False
569,5,"entropy,esm2_llr,plddt,sasa,semantic_change",0.034389074346099426,0.038718926723318954,0.48412530355725303,0.05833333333333334,1.6083903523460215,3,-0.03536525465773533,False
570,5,"entropy,esm2_llr,plddt,grantham,dnds_proxy",0.0355122844344546,0.03313734739559085,0.46510179083730413,0.10416666666666669,1.4199485777765117,6,-0.03424204456938015,False
571,5,"entropy,esm2_llr,plddt,grantham,semantic_change",0.03661662122304423,0.027599354039513593,0.48569476025676916,0.08750000000000001,1.6029414918488518,5,-0.033137707780790525,False
572,5,"entropy,esm2_llr,plddt,dnds_proxy,semantic_change",0.04354445186418618,0.04599976145300486,0.4739029091671574,0.09583333333333334,1.569521357769297,5,-0.026209877139648577,False
573,5,"entropy,esm2_llr,sasa,grantham,dnds_proxy",0.043740323108945746,0.04293226002230152,0.47541733553242166,0.08750000000000001,1.5675810865536637,5,-0.02601400589488901,False
574,5,"entropy,esm2_llr,sasa,grantham,semantic_change",0.030498936277639558,0.025033468269662722,0.44649211112151915,0.08333333333333333,1.562035787305324,5,-0.0392553927261952,False
575,5,"entropy,esm2_llr,sasa,dnds_proxy,semantic_change",0.041041897046264424,0.04622719964722771,0.4692250589249188,0.10416666666666667,1.5600551427354494,6,-0.028712431957570332,False
576,5,"entropy,esm2_llr,grantham,dnds_proxy,semantic_change",0.0506317438187541,0.04489249153042619,0.430024805179591,0.11666666666666668,1.6259809463688406,6,-0.019122585185080657,False
577,5,"entropy,plddt,sasa,grantham,dnds_proxy",0.06046359700999789,0.0508119251557824,0.5084975747749827,0.09166666666666667,1.943693002612724,7,-0.009290731993836863,False
578,5,"entropy,plddt,sasa,grantham,semantic_change",0.037870218032234754,0.04193016288893902,0.4861113956323264,0.09999999999999999,1.6860764321456276,6,-0.0318841109716,False
579,5,"entropy,plddt,sasa,dnds_proxy,semantic_change",0.0648663459908609,0.061076100345967756,0.5075392504126446,0.10833333333333334,2.1123098870964743,8,-0.004887983012973857,False
580,5,"entropy,plddt,grantham,dnds_proxy,semantic_change",0.056822867134203786,0.06875317970796804,0.4932426013709199,0.10416666666666667,1.7936833505436665,7,-0.01293146186963097,False
581,5,"entropy,sasa,grantham,dnds_proxy,semantic_change",0.06320373561827118,0.06124193266654196,0.4812913281369741,0.09999999999999999,1.989593367853243,7,-0.0065505933855635745,False
582,5,"rare_freq,homoplasy,esm2_llr,plddt,sasa",0.028594106340246086,0.03885727946681892,0.45210572440284197,0.07083333333333335,1.668281979957882,6,-0.041160222663588666,False
583,5,"rare_freq,homoplasy,esm2_llr,plddt,grantham",0.022204114332570055,0.039696360033524065,0.4643933518828674,0.07083333333333335,1.432234805120994,5,-0.047550214671264704,False
584,5,"rare_freq,homoplasy,esm2_llr,plddt,dnds_proxy",0.05492614845620192,0.05184550550186153,0.46833825052566586,0.10000000000000002,1.8708239747580466,6,-0.014828180547632838,False
585,5,"rare_freq,homoplasy,esm2_llr,plddt,semantic_change",0.038076204374909724,0.04442180490818141,0.46767475048029744,0.08333333333333333,1.586210959396239,5,-0.03167812462892503,False
586,5,"rare_freq,homoplasy,esm2_llr,sasa,grantham",0.02344396692351536,0.03938685779997353,0.4148708274265967,0.07083333333333335,1.5298990024951944,5,-0.0463103620803194,False
587,5,"rare_freq,homoplasy,esm2_llr,sasa,dnds_proxy",0.04886740277900042,0.05773819121952679,0.49575178126621705,0.09999999999999999,1.7407209246764515,5,-0.02088692622483434,False
588,5,"rare_freq,homoplasy,esm2_llr,sasa,semantic_change",0.042689810538604954,0.03389195233707063,0.44297411068535086,0.075,1.713902327399059,6,-0.027064518465229802,False
589,5,"rare_freq,homoplasy,esm2_llr,grantham,dnds_proxy",0.06037345013838635,0.04728288926362406,0.4590096430703871,0.10416666666666669,1.8448193224896834,6,-0.009380878865448403,False
590,5,"rare_freq,homoplasy,esm2_llr,grantham,semantic_change",0.03412787663473525,0.029629424175745447,0.41508399199614576,0.07500000000000001,1.520091276935835,4,-0.035626452369099504,False
591,5,"rare_freq,homoplasy,esm2_llr,dnds_proxy,semantic_change",0.04932054641752712,0.05349153658970308,0.4513401663157075,0.10416666666666667,1.7570091917228885,5,-0.02043378258630764,False
592,5,"rare_freq,homoplasy,plddt,sasa,grantham",0.03028244279944395,0.04132427609918531,0.45379142412881385,0.07500000000000001,1.7258182497041545,3,-0.03947188620439081,False
593,5,"rare_freq,homoplasy,plddt,sasa,dnds_proxy",0.044344224363664565,0.05843677484075099,0.47062125662241266,0.10416666666666667,1.867447058030746,6,-0.02541010464017019,False
594,5,"rare_freq,homoplasy,plddt,sasa,semantic_change",0.04490028588120646,0.06169099179351284,0.47201676118517194,0.07916666666666668,1.9297167355709552,6,-0.024854043122628296,False
595,5,"rare_freq,homoplasy,plddt,grantham,dnds_proxy",0.056196556916817526,0.0639563130889851,0.4857172102321176,0.10000000000000002,1.893872452608173,6,-0.01355777208701723,False
596,5,"rare_freq,homoplasy,plddt,grantham,semantic_change",0.04227686247194831,0.05245182397079672,0.46363087137018016,0.06666666666666667,1.7283901097061083,7,-0.027477466531886444,False
597,5,"rare_freq,homoplasy,plddt,dnds_proxy,semantic_change",0.06401384883814676,0.06780305210431503,0.4615725785750839,0.09583333333333333,1.9735953589473052,7,-0.005740480165687997,False
598,5,"rare_freq,homoplasy,sasa,grantham,dnds_proxy",0.06009425442054888,0.050882398783707615,0.4517083232329368,0.10416666666666667,2.0666535602105363,6,-0.009660074583285876,False
599,5,"rare_freq,homoplasy,sasa,grantham,semantic_change",0.03323277864664782,0.04549175452839311,0.41710419196466914,0.07500000000000001,1.7405265259195348,5,-0.03652155035718693,False
600,5,"rare_freq,homoplasy,sasa,dnds_proxy,semantic_change",0.05817435692856902,0.0550957288512847,0.44635269274373024,0.08750000000000001,2.0553618393436524,7,-0.011579972075265739,False
601,5,"rare_freq,homoplasy,grantham,dnds_proxy,semantic_change",0.06749046935312701,0.06591984385894163,0.45551687073192376,0.10416666666666664,2.0424852902352186,8,-0.0022638596507077446,False
602,5,"rare_freq,esm2_llr,plddt,sasa,grantham",-0.0159318430309154,-0.002856437485775055,0.44574182750523317,0.041666666666666664,0.9324945304555988,4,-0.08568617203475015,False
603,5,"rare_freq,esm2_llr,plddt,sasa,dnds_proxy",0.026490179658841304,0.018411406306839507,0.4984118620794189,0.07916666666666668,1.511776911157843,5,-0.04326414934499345,False
604,5,"rare_freq,esm2_llr,plddt,sasa,semantic_change",-0.0045996258506283,0.007856760310551223,0.44182494575839754,0.05000000000000001,1.131461436125261,3,-0.07435395485446306,False
605,5,"rare_freq,esm2_llr,plddt,grantham,dnds_proxy",0.0233311789980747,0.030662575966534784,0.4461060050575055,0.08750000000000001,1.3676968465632857,4,-0.046423150005760055,False
606,5,"rare_freq,esm2_llr,plddt,grantham,semantic_change",0.009436370512154705,-0.011344581812302372,0.46093915352365283,0.054166666666666675,1.178407337008502,4,-0.06031795849168005,False
607,5,"rare_freq,esm2_llr,plddt,dnds_proxy,semantic_change",0.027294131260474922,0.02691154361084935,0.4722825728312389,0.08333333333333333,1.4049473003499715,5,-0.04246019774335984,False
608,5,"rare_freq,esm2_llr,sasa,grantham,dnds_proxy",0.029415367475294305,0.029547348472229982,0.4484670771762309,0.08333333333333333,1.4770353260560702,6,-0.040338961528540454,False
609,5,"rare_freq,esm2_llr,sasa,grantham,semantic_change",-0.01213224346469885,-0.0072957348739963,0.38856812196587803,0.0625,0.9934662352845075,4,-0.0818865724685336,False
610,5,"rare_freq,esm2_llr,sasa,dnds_proxy,semantic_change",0.026870095315939393,0.028381411397558454,0.46948635723717563,0.08750000000000002,1.4523946007945723,4,-0.04288423368789536,False
611,5,"rare_freq,esm2_llr,grantham,dnds_proxy,semantic_change",0.029692804365618473,0.03081787693061103,0.4293820278072839,0.08333333333333336,1.4349606267349941,4,-0.040061524638216287,False
612,5,"rare_freq,plddt,sasa,grantham,dnds_proxy",0.03303765243580096,0.0250619339543206,0.4915635263174769,0.08333333333333333,1.585656357409128,5,-0.0367166765680338,False
613,5,"rare_freq,plddt,sasa,grantham,semantic_change",0.0037120264579108566,0.003342772740800685,0.48620294787514884,0.05000000000000001,1.2453466404402749,4,-0.0660423025459239,False
614,5,"rare_freq,plddt,sasa,dnds_proxy,semantic_change",0.051745317903354106,0.03514244418419196,0.49282965320074545,0.06666666666666667,1.9986921878023045,6,-0.01800901110048065,False
615,5,"rare_freq,plddt,grantham,dnds_proxy,semantic_change",0.04515035666063009,0.041575484458800445,0.5028672226160834,0.09583333333333333,1.6907805185720786,7,-0.024603972343204668,False
616,5,"rare_freq,sasa,grantham,dnds_proxy,semantic_change",0.03626270540089611,0.0328567923201857,0.4584296051095759,0.075,1.6882033061925075,7,-0.03349162360293865,False
617,5,"homoplasy,esm2_llr,plddt,sasa,grantham",0.02432448626283729,0.02254123135755767,0.4265807002338032,0.07083333333333333,1.6365759889863332,6,-0.04542984274099747,False
618,5,"homoplasy,esm2_llr,plddt,sasa,dnds_proxy",0.05370411542506378,0.06143512294303775,0.46411814418357905,0.1125,1.867898969006954,7,-0.016050213578770976,False
619,5,"homoplasy,esm2_llr,plddt,sasa,semantic_change",0.05247809415188213,0.03286661458588553,0.4565373078743846,0.09166666666666667,1.9910836011577702,8,-0.017276234851952628,False
620,5,"homoplasy,esm2_llr,plddt,grantham,dnds_proxy",0.05835274034387358,0.04248430743245888,0.47190394820899234,0.10833333333333334,1.8612217768706822,6,-0.011401588659961173,False
621,5,"homoplasy,esm2_llr,plddt,grantham,semantic_change",0.03727170767647499,0.03232559973287167,0.4623110638454291,0.08333333333333333,1.69219070905729,5,-0.03248262132735977,False
622,5,"homoplasy,esm2_llr,plddt,dnds_proxy,semantic_change",0.06753620579484389,0.057112900528552175,0.4663795632777176,0.1125,1.9774956563228796,7,-0.0022181232089908687,False
623,5,"homoplasy,esm2_llr,sasa,grantham,dnds_proxy",0.04520278877215064,0.051305345564926864,0.4461009439114753,0.10000000000000002,1.8078658084519121,5,-0.024551540231684113,False
624,5,"homoplasy,esm2_llr,sasa,grantham,semantic_change",0.024921193846712205,0.025321678555939264,0.39502898412746984,0.08750000000000001,1.585278935466773,4,-0.04483313515712255,False
625,5,"homoplasy,esm2_llr,sasa,dnds_proxy,semantic_change",0.06684782050128847,0.0590206072317386,0.4555825810115224,0.11249999999999999,2.0248745751948363,6,-0.0029065085025462845,False
626,5,"homoplasy,esm2_llr,grantham,dnds_proxy,semantic_change",0.06188276576500155,0.04516171325673871,0.45390285527637525,0.125,1.8964859061875254,6,-0.007871563238833208,False
627,5,"homoplasy,plddt,sasa,grantham,dnds_proxy",0.05650260967283482,0.054754832831402596,0.4778641663313558,0.10833333333333334,2.121111698543213,6,-0.013251719330999938,False
628,5,"homoplasy,plddt,sasa,grantham,semantic_change",0.04788883890109405,0.03375264679160878,0.45862311853497406,0.08750000000000001,1.884806415622414,8,-0.021865490102740706,False
629,5,"homoplasy,plddt,sasa,dnds_proxy,semantic_change",0.06802796354642561,0.06604230794676237,0.49737106069293735,0.09583333333333333,2.227553897067537,7,-0.0017263654574091458,False
630,5,"homoplasy,plddt,grantham,dnds_proxy,semantic_change",0.05927321383093826,0.07166246721019541,0.48435079437972667,0.11666666666666668,2.0434936895169913,6,-0.010481115172896495,False
631,5,"homoplasy,sasa,grantham,dnds_proxy,semantic_change",0.0624666877808857,0.05483859318300064,0.45269854819012756,0.1208333333333333,2.148225526144679,8,-0.0072876412229490525,False
632,5,"esm2_llr,plddt,sasa,grantham,dnds_proxy",0.023876811144347043,0.009206811456723332,0.47781538369048676,0.08333333333333333,1.4493570248492098,3,-0.04587751785948771,False
633,5,"esm2_llr,plddt,sasa,grantham,semantic_change",-0.0022266125973984916,-0.008755890783076497,0.4014375331594193,0.041666666666666664,1.1084902432773986,4,-0.07198094160123325,False
634,5,"esm2_llr,plddt,sasa,dnds_proxy,semantic_change",0.029824921199186945,0.0336196279834741,0.4827538862211645,0.07916666666666666,1.515762399336426,4,-0.03992940780464781,False
635,5,"esm2_llr,plddt,grantham,dnds_proxy,semantic_change",0.03626808071052042,0.025465838192928008,0.46467524736109395,0.07083333333333333,1.5083125384976759,5,-0.033486248293314334,False
636,5,"esm2_llr,sasa,grantham,dnds_proxy,semantic_change",0.03709540091063942,0.015542079161730532,0.449758548329067,0.08333333333333336,1.6160125753547179,6,-0.03265892809319534,False
637,5,"plddt,sasa,grantham,dnds_proxy,semantic_change",0.03950852319307119,0.029688645237122942,0.48064442637810595,0.08750000000000001,1.6882644638312438,5,-0.030245805810763568,False
638,6,"freq,entropy,rare_freq,homoplasy,esm2_llr,plddt",0.053494392427980715,0.0658452855182331,0.4881202557536645,0.12083333333333335,1.7953726669539396,5,-0.01625993657585404,False
639,6,"freq,entropy,rare_freq,homoplasy,esm2_llr,sasa",0.061479231330406066,0.0683776847553575,0.5159243552555907,0.10416666666666669,1.845260817597987,7,-0.00827509767342869,False
640,6,"freq,entropy,rare_freq,homoplasy,esm2_llr,grantham",0.06626184188881971,0.058830665422898575,0.4912705054378896,0.12083333333333335,1.9026763817839403,7,-0.0034924871150150416,False
641,6,"freq,entropy,rare_freq,homoplasy,esm2_llr,dnds_proxy",0.06219624946090691,0.06660522500352421,0.5018495718830541,0.10833333333333334,1.9024389255561462,7,-0.007558079542927844,False
642,6,"freq,entropy,rare_freq,homoplasy,esm2_llr,semantic_change",0.06344541368166982,0.070179696666593,0.4693541470346371,0.12083333333333335,1.894561056211951,8,-0.006308915322164932,False
643,6,"freq,entropy,rare_freq,homoplasy,plddt,sasa",0.07934705720148516,0.07093842018317707,0.4855504498254257,0.11666666666666665,2.1982190070514878,10,0.009592728197650405,False
644,6,"freq,entropy,rare_freq,homoplasy,plddt,grantham",0.06791460913227279,0.07006657204769334,0.5047430482299889,0.12916666666666668,1.9843930381239272,8,-0.001839719871561965,False
645,6,"freq,entropy,rare_freq,homoplasy,plddt,dnds_proxy",0.07100466482565528,0.06559443789529576,0.505752617978933,0.125,2.0533980577377844,9,0.0012503358218205196,False
646,6,"freq,entropy,rare_freq,homoplasy,plddt,semantic_change",0.07822764822779354,0.07757494108831751,0.5008318337230435,0.125,2.1052714226375864,9,0.008473319223958789,False
647,6,"freq,entropy,rare_freq,homoplasy,sasa,grantham",0.08133402346776467,0.06556229145686919,0.49134445982867075,0.12083333333333333,2.196449392933905,9,0.01157969446392991,False
648,6,"freq,entropy,rare_freq,homoplasy,sasa,dnds_proxy",0.08228875188257533,0.07570426882729128,0.5118654770160914,0.11666666666666668,2.1639567218905094,9,0.01253442287874057,False
649,6,"freq,entropy,rare_freq,homoplasy,sasa,semantic_change",0.07572355040103156,0.0770249461570781,0.4831797527665755,0.11666666666666665,2.1480853645528266,9,0.0059692213971968,False
650,6,"freq,entropy,rare_freq,homoplasy,grantham,dnds_proxy",0.0866084049139763,0.061905354124236256,0.5244323450505302,0.12083333333333333,2.229087353258722,9,0.01685407591014154,False
651,6,"freq,entropy,rare_freq,homoplasy,grantham,semantic_change",0.08828052518703981,0.061727611876026274,0.5027043980774676,0.12500000000000003,2.21741042059347,11,0.018526196183205057,False
652,6,"freq,entropy,rare_freq,homoplasy,dnds_proxy,semantic_change",0.0868905326108773,0.06650976755508307,0.5033831464494081,0.125,2.2730767629963533,9,0.017136203607042544,False
653,6,"freq,entropy,rare_freq,esm2_llr,plddt,sasa",0.0507268993337713,0.05370915090981392,0.5095983611178251,0.08750000000000002,1.7619014577509888,6,-0.019027429670063455,False
654,6,"freq,entropy,rare_freq,esm2_llr,plddt,grantham",0.05904580704996117,0.042516808643659275,0.4910323568050084,0.10416666666666669,1.8065449047179651,7,-0.010708521953873583,False
655,6,"freq,entropy,rare_freq,esm2_llr,plddt,dnds_proxy",0.047449912026234414,0.042595646680985505,0.4876413896979288,0.10416666666666669,1.6355211316001312,6,-0.02230441697760034,False
656,6,"freq,entropy,rare_freq,esm2_llr,plddt,semantic_change",0.05215040002839108,0.0420395903353862,0.4715675621428295,0.10000000000000002,1.7601143564370334,7,-0.017603928975443675,False
657,6,"freq,entropy,rare_freq,esm2_llr,sasa,grantham",0.055936626511289826,0.05965528175855775,0.5040275252308657,0.10416666666666669,1.7723866805523523,7,-0.01381770249254493,False
658,6,"freq,entropy,rare_freq,esm2_llr,sasa,dnds_proxy",0.051080551465951286,0.06006848530783467,0.5111328117452046,0.11250000000000003,1.7147708918858393,6,-0.01867377753788347,False
659,6,"freq,entropy,rare_freq,esm2_llr,sasa,semantic_change",0.05256135969263669,0.052967230064393904,0.4947819089836312,0.09583333333333334,1.7394547509367058,7,-0.017192969311198063,False
660,6,"freq,entropy,rare_freq,esm2_llr,grantham,dnds_proxy",0.05419009760312966,0.04442003976445575,0.5002802161670133,0.1125,1.712932500003969,4,-0.015564231400705099,False
661,6,"freq,entropy,rare_freq,esm2_llr,grantham,semantic_change",0.05160479949284058,0.037756248843891,0.4595618054556288,0.09583333333333337,1.6960252430675846,7,-0.018149529510994175,False
662,6,"freq,entropy,rare_freq,esm2_llr,dnds_proxy,semantic_change",0.05553472984023141,0.05138028332584596,0.47228679335738316,0.10000000000000002,1.7458959073826934,7,-0.014219599163603346,False
663,6,"freq,entropy,rare_freq,plddt,sasa,grantham",0.0658137603005409,0.05080474890870426,0.5011027595385321,0.11250000000000003,1.9847293078975374,8,-0.003940568703293859,False
664,6,"freq,entropy,rare_freq,plddt,sasa,dnds_proxy",0.06872839509013551,0.0655850158021733,0.5155134658305189,0.09583333333333334,1.9780089904044154,7,-0.001025933913699248,False
665,6,"freq,entropy,rare_freq,plddt,sasa,semantic_change",0.061696042979296144,0.06129601510476709,0.4860882898121193,0.09583333333333334,1.9568844340381706,7,-0.008058286024538612,False
666,6,"freq,entropy,rare_freq,plddt,grantham,dnds_proxy",0.06730578071368144,0.05342652440568188,0.523294952014841,0.10833333333333334,1.9689450982799943,7,-0.002448548290153313,False
667,6,"freq,entropy,rare_freq,plddt,grantham,semantic_change",0.07622623116721677,0.05561295300974975,0.49806936586784123,0.10833333333333334,2.0742124567043576,9,0.006471902163382018,False
668,6,"freq,entropy,rare_freq,plddt,dnds_proxy,semantic_change",0.06899089022092357,0.05890319300178659,0.5141382291345082,0.10416666666666669,1.972821696485237,7,-0.0007634387829111855,False
669,6,"freq,entropy,rare_freq,sasa,grantham,dnds_proxy",0.07590479970185178,0.06064125673319511,0.5038837047214294,0.11666666666666668,2.158234579835034,7,0.006150470698017024,False
670,6,"freq,entropy,rare_freq,sasa,grantham,semantic_change",0.05994490243444812,0.05038755239134182,0.48271850610636924,0.1125,1.9624621196927337,7,-0.009809426569386638,False
671,6,"freq,entropy,rare_freq,sasa,dnds_proxy,semantic_change",0.07235318529574108,0.07046864578575353,0.4959909373659874,0.10833333333333334,2.1237929883836393,7,0.002598856291906329,False
672,6,"freq,entropy,rare_freq,grantham,dnds_proxy,semantic_change",0.06465662760470385,0.062309199488996735,0.47512327671439686,0.10833333333333334,1.917530106974955,7,-0.005097701399130905,False
673,6,"freq,entropy,homoplasy,esm2_llr,plddt,sasa",0.06932296835973924,0.07758855083694292,0.5096570877591894,0.1125,2.0158459370505404,8,-0.00043136064409551866,False
674,6,"freq,entropy,homoplasy,esm2_llr,plddt,grantham",0.07366534608674595,0.06876732946255244,0.5008094056885295,0.11666666666666665,2.0555414477747527,9,0.0039110170829111945,False
675,6,"freq,entropy,homoplasy,esm2_llr,plddt,dnds_proxy",0.058038087234775416,0.06535504812886443,0.4896299378295314,0.12916666666666668,1.8509005947111943,7,-0.01171624176905934,False
676,6,"freq,entropy,homoplasy,esm2_llr,plddt,semantic_change",0.08213837907129103,0.08144170576444505,0.4716158402030355,0.1125,2.185628215511137,11,0.01238405006745627,False
677,6,"freq,entropy,homoplasy,esm2_llr,sasa,grantham",0.0673758943468581,0.06960500139764124,0.49026307677906145,0.125,2.046203958939821,8,-0.0023784346569766524,False
678,6,"freq,entropy,homoplasy,esm2_llr,sasa,dnds_proxy",0.0710727486498839,0.07155835407067647,0.4956953405056697,0.12083333333333335,1.9606460390461526,7,0.001318419646049146,False
679,6,"freq,entropy,homoplasy,esm2_llr,sasa,semantic_change",0.08028979357841108,0.0711554726000959,0.49284326805832923,0.11666666666666668,2.1941567390856958,7,0.010535464574576325,False
680,6,"freq,entropy,homoplasy,esm2_llr,grantham,dnds_proxy",0.07348149480792766,0.05664927054815985,0.5105617722111961,0.13333333333333333,2.024804692045243,7,0.003727165804092908,False
681,6,"freq,entropy,homoplasy,esm2_llr,grantham,semantic_change",0.08336215171574422,0.05998508184913809,0.47545092176647197,0.12083333333333335,2.1769007088656136,10,0.013607822711909467,False
682,6,"freq,entropy,homoplasy,esm2_llr,dnds_proxy,semantic_change",0.080487529658363,0.07145415889382246,0.4926748878185638,0.13333333333333333,2.153165416367178,8,0.01073320065452825,False
683,6,"freq,entropy,homoplasy,plddt,sasa,grantham",0.07720130408693669,0.06900178061583215,0.5103826132158112,0.12083333333333333,2.3052163615488417,8,0.0074469750831019366,False
684,6,"freq,entropy,homoplasy,plddt,sasa,dnds_proxy",0.08677291780913345,0.08269124212562867,0.5092840528244057,0.11666666666666668,2.2579125602645065,11,0.01701858880529869,False
685,6,"freq,entropy,homoplasy,plddt,sasa,semantic_change",0.08755196570459477,0.08669218134097818,0.502135464319712,0.12499999999999999,2.49727735798665,8,0.01779763670076001,False
686,6,"freq,entropy,homoplasy,plddt,grantham,dnds_proxy",0.08061286153295778,0.07512784741437326,0.5223519053344245,0.13333333333333333,2.097838118182534,8,0.010858532529123027,False
687,6,"freq,entropy,homoplasy,plddt,grantham,semantic_change",0.08828823620361319,0.08586988380501842,0.504552131567364,0.1125,2.2707188083773757,10,0.018533907199778432,False
688,6,"freq,entropy,homoplasy,plddt,dnds_proxy,semantic_change",0.07912081084622206,0.08867649907573343,0.49664124829629186,0.125,2.0895565420654933,10,0.009366481842387309,False
689,6,"freq,entropy,homoplasy,sasa,grantham,dnds_proxy",0.08049371585472924,0.07245220778328372,0.5041467926743994,0.12083333333333333,2.156462179516882,9,0.010739386850894483,False
690,6,"freq,entropy,homoplasy,sasa,grantham,semantic_change",0.08128190251972407,0.0814874615774301,0.49176963855658024,0.12916666666666668,2.3261036244601176,8,0.011527573515889317,False
691,6,"freq,entropy,homoplasy,sasa,dnds_proxy,semantic_change",0.09133889689442054,0.06935207481010254,0.5096998987286984,0.13749999999999998,2.368725016755423,9,0.021584567890585785,False
692,6,"freq,entropy,homoplasy,grantham,dnds_proxy,semantic_change",0.08753760302573693,0.07168687482056593,0.5055972425810199,0.13749999999999998,2.153679122362974,9,0.017783274021902176,False
693,6,"freq,entropy,esm2_llr,plddt,sasa,grantham",0.035986277421293233,0.04967413705736371,0.4932295160646896,0.07916666666666668,1.5859088824566232,6,-0.03376805158254152,False
694,6,"freq,entropy,esm2_llr,plddt,sasa,dnds_proxy",0.04356884374272358,0.053220578363973196,0.505222700369263,0.10833333333333335,1.6247597094789474,5,-0.026185485261111176,False
695,6,"freq,entropy,esm2_llr,plddt,sasa,semantic_change",0.05662516470594959,0.0564364425197525,0.49984291164905237,0.09583333333333334,1.8676603807609773,7,-0.013129164297885167,False
696,6,"freq,entropy,esm2_llr,plddt,grantham,dnds_proxy",0.04718998624966473,0.03938190608709834,0.4706755522202221,0.10416666666666669,1.5852234195924162,5,-0.022564342754170026,False
697,6,"freq,entropy,esm2_llr,plddt,grantham,semantic_change",0.05221323193606809,0.04825838455588302,0.48755091094204367,0.09999999999999999,1.77743869539678,7,-0.017541097067766666,False
