decile,n,prevalence,prev_lo,prev_hi,window_prev,enrichment,method,pathogen,base_rate
5,55,0.01818181818181818,0.0,0.05454545454545454,0.12727272727272726,0.3949090909090909,entropy-only,H3N2,0.04604051565377532
6,54,0.07407407407407407,0.018518518518518517,0.14814814814814814,0.14814814814814814,1.6088888888888888,entropy-only,H3N2,0.04604051565377532
7,54,0.037037037037037035,0.0,0.09259259259259259,0.12962962962962962,0.8044444444444444,entropy-only,H3N2,0.04604051565377532
8,54,0.018518518518518517,0.0,0.05555555555555555,0.09259259259259259,0.4022222222222222,entropy-only,H3N2,0.04604051565377532
9,55,0.10909090909090909,0.03636363636363636,0.2,0.38181818181818183,2.3694545454545453,entropy-only,H3N2,0.04604051565377532
0,0,,,,,,entropy-only,Norovirus,0.027985074626865673
1,0,,,,,,entropy-only,Norovirus,0.027985074626865673
2,214,0.014018691588785047,0.0,0.03271028037383177,0.1542056074766355,0.5009345794392523,entropy-only,Norovirus,0.027985074626865673
3,0,,,,,,entropy-only,Norovirus,0.027985074626865673
4,98,0.01020408163265306,0.0,0.030612244897959183,0.09183673469387756,0.364625850340136,entropy-only,Norovirus,0.027985074626865673
5,17,0.0,0.0,0.0,0.17647058823529413,0.0,entropy-only,Norovirus,0.027985074626865673
6,44,0.0,0.0,0.0,0.20454545454545456,0.0,entropy-only,Norovirus,0.027985074626865673
7,56,0.017857142857142856,0.0,0.05357142857142857,0.25,0.638095238095238,entropy-only,Norovirus,0.027985074626865673
8,53,0.018867924528301886,0.0,0.05660377358490566,0.32075471698113206,0.6742138364779874,entropy-only,Norovirus,0.027985074626865673
9,54,0.16666666666666666,0.07407407407407407,0.25925925925925924,0.6296296296296297,5.955555555555555,entropy-only,Norovirus,0.027985074626865673
0,69,0.0,0.0,0.0,0.057971014492753624,0.0,entropy-only,HIV-1,0.051111111111111114
1,20,0.0,0.0,0.0,0.0,0.0,entropy-only,HIV-1,0.051111111111111114
2,45,0.022222222222222223,0.0,0.06666666666666667,0.15555555555555556,0.43478260869565216,entropy-only,HIV-1,0.051111111111111114
3,45,0.06666666666666667,0.0,0.13333333333333333,0.26666666666666666,1.3043478260869563,entropy-only,HIV-1,0.051111111111111114
4,45,0.0,0.0,0.0,0.2222222222222222,0.0,entropy-only,HIV-1,0.051111111111111114
5,45,0.022222222222222223,0.0,0.06666666666666667,0.2222222222222222,0.43478260869565216,entropy-only,HIV-1,0.051111111111111114
6,45,0.1111111111111111,0.022222222222222223,0.2222222222222222,0.3111111111111111,2.1739130434782608,entropy-only,HIV-1,0.051111111111111114
7,45,0.044444444444444446,0.0,0.1111111111111111,0.4444444444444444,0.8695652173913043,entropy-only,HIV-1,0.051111111111111114
8,45,0.13333333333333333,0.044444444444444446,0.24444444444444444,0.6222222222222222,2.6086956521739126,entropy-only,HIV-1,0.051111111111111114
9,46,0.10869565217391304,0.021739130434782608,0.21739130434782608,0.6956521739130435,2.1266540642722114,entropy-only,HIV-1,0.051111111111111114
0,0,,,,,,entropy-only,Dengue,0.04897959183673469
1,124,0.04032258064516129,0.008064516129032258,0.08064516129032258,0.24193548387096775,0.823252688172043,entropy-only,Dengue,0.04897959183673469
2,0,,,,,,entropy-only,Dengue,0.04897959183673469
3,73,0.0547945205479452,0.0136986301369863,0.1095890410958904,0.5205479452054794,1.1187214611872147,entropy-only,Dengue,0.04897959183673469
4,47,0.0,0.0,0.0,0.2765957446808511,0.0,entropy-only,Dengue,0.04897959183673469
5,50,0.02,0.0,0.06,0.38,0.4083333333333334,entropy-only,Dengue,0.04897959183673469
6,50,0.08,0.02,0.16,0.5,1.6333333333333335,entropy-only,Dengue,0.04897959183673469
7,47,0.02127659574468085,0.0,0.06382978723404255,0.46808510638297873,0.43439716312056736,entropy-only,Dengue,0.04897959183673469
8,49,0.10204081632653061,0.04081632653061224,0.1836734693877551,0.5510204081632653,2.0833333333333335,entropy-only,Dengue,0.04897959183673469
9,50,0.08,0.02,0.16,0.52,1.6333333333333335,entropy-only,Dengue,0.04897959183673469
0,101,0.09900990099009901,0.039603960396039604,0.15841584158415842,0.27722772277227725,2.722772277227723,entropy-only,RSV,0.03636363636363636
1,9,0.0,0.0,0.0,0.0,0.0,entropy-only,RSV,0.03636363636363636
2,54,0.07407407407407407,0.018518518518518517,0.14814814814814814,0.4074074074074074,2.037037037037037,entropy-only,RSV,0.03636363636363636
3,55,0.01818181818181818,0.0,0.05454545454545454,0.2909090909090909,0.5,entropy-only,RSV,0.03636363636363636
4,55,0.0,0.0,0.0,0.2545454545454545,0.0,entropy-only,RSV,0.03636363636363636
5,55,0.05454545454545454,0.0,0.12727272727272726,0.2909090909090909,1.5,entropy-only,RSV,0.03636363636363636
6,55,0.01818181818181818,0.0,0.05454545454545454,0.14545454545454545,0.5,entropy-only,RSV,0.03636363636363636
7,55,0.0,0.0,0.0,0.12727272727272726,0.0,entropy-only,RSV,0.03636363636363636
8,55,0.01818181818181818,0.0,0.05454545454545454,0.03636363636363636,0.5,entropy-only,RSV,0.03636363636363636
9,56,0.0,0.0,0.0,0.07142857142857142,0.0,entropy-only,RSV,0.03636363636363636
0,37,0.02702702702702703,0.0,0.08108108108108109,0.02702702702702703,0.8903020667726551,entropy-only,Influenza_B,0.030357142857142857
1,81,0.0,0.0,0.0,0.0,0.0,entropy-only,Influenza_B,0.030357142857142857
2,49,0.0,0.0,0.0,0.10204081632653061,0.0,entropy-only,Influenza_B,0.030357142857142857
3,57,0.0,0.0,0.0,0.08771929824561403,0.0,entropy-only,Influenza_B,0.030357142857142857
4,55,0.01818181818181818,0.0,0.05454545454545454,0.09090909090909091,0.5989304812834224,entropy-only,Influenza_B,0.030357142857142857
5,56,0.03571428571428571,0.0,0.08928571428571429,0.16071428571428573,1.1764705882352942,entropy-only,Influenza_B,0.030357142857142857
6,56,0.017857142857142856,0.0,0.05357142857142857,0.23214285714285715,0.5882352941176471,entropy-only,Influenza_B,0.030357142857142857
7,55,0.03636363636363636,0.0,0.09090909090909091,0.2909090909090909,1.1978609625668448,entropy-only,Influenza_B,0.030357142857142857
8,57,0.05263157894736842,0.0,0.12280701754385964,0.3157894736842105,1.7337461300309596,entropy-only,Influenza_B,0.030357142857142857
9,57,0.12280701754385964,0.03508771929824561,0.21052631578947367,0.42105263157894735,4.045407636738906,entropy-only,Influenza_B,0.030357142857142857
0,148,0.006756756756756757,0.0,0.02027027027027027,0.060810810810810814,0.9984984984984986,entropy-only,MERS,0.006766917293233083
1,113,0.017699115044247787,0.0,0.04424778761061947,0.061946902654867256,2.6155358898721732,entropy-only,MERS,0.006766917293233083
2,142,0.0,0.0,0.0,0.0,0.0,entropy-only,MERS,0.006766917293233083
3,45,0.0,0.0,0.0,0.1111111111111111,0.0,entropy-only,MERS,0.006766917293233083
4,170,0.0,0.0,0.0,0.0,0.0,entropy-only,MERS,0.006766917293233083
5,181,0.0,0.0,0.0,0.022099447513812154,0.0,entropy-only,MERS,0.006766917293233083
6,178,0.016853932584269662,0.0,0.03932584269662921,0.11797752808988764,2.4906367041198503,entropy-only,MERS,0.006766917293233083
7,86,0.011627906976744186,0.0,0.03488372093023256,0.023255813953488372,1.7183462532299743,entropy-only,MERS,0.006766917293233083
8,133,0.007518796992481203,0.0,0.022556390977443608,0.11278195488721804,1.1111111111111112,entropy-only,MERS,0.006766917293233083
9,134,0.007462686567164179,0.0,0.022388059701492536,0.11194029850746269,1.1028192371475953,entropy-only,MERS,0.006766917293233083
0,13,0.07692307692307693,0.0,0.23076923076923078,0.38461538461538464,0.48433048433048437,entropy-only,HCV,0.1588235294117647
1,78,0.1282051282051282,0.0641025641025641,0.20512820512820512,0.16666666666666666,0.8072174738841406,entropy-only,HCV,0.1588235294117647
2,12,0.08333333333333333,0.0,0.25,0.08333333333333333,0.5246913580246914,entropy-only,HCV,0.1588235294117647
3,49,0.061224489795918366,0.0,0.14285714285714285,0.14285714285714285,0.3854875283446712,entropy-only,HCV,0.1588235294117647
4,10,0.1,0.0,0.3,0.2,0.6296296296296297,entropy-only,HCV,0.1588235294117647
5,42,0.07142857142857142,0.0,0.16666666666666666,0.11904761904761904,0.4497354497354497,entropy-only,HCV,0.1588235294117647
6,33,0.12121212121212122,0.030303030303030304,0.24242424242424243,0.24242424242424243,0.7631874298540966,entropy-only,HCV,0.1588235294117647
7,34,0.17647058823529413,0.058823529411764705,0.3235294117647059,0.29411764705882354,1.1111111111111112,entropy-only,HCV,0.1588235294117647
8,34,0.2647058823529412,0.11764705882352941,0.4117647058823529,0.4117647058823529,1.6666666666666667,entropy-only,HCV,0.1588235294117647
9,35,0.45714285714285713,0.2857142857142857,0.6285714285714286,0.5714285714285714,2.8783068783068786,entropy-only,HCV,0.1588235294117647
0,22,0.045454545454545456,0.0,0.13636363636363635,0.2727272727272727,0.7609427609427609,entropy-only,Zika,0.059734513274336286
1,0,,,,,,entropy-only,Zika,0.059734513274336286
2,0,,,,,,entropy-only,Zika,0.059734513274336286
3,0,,,,,,entropy-only,Zika,0.059734513274336286
4,395,0.060759493670886074,0.04050632911392405,0.08860759493670886,0.379746835443038,1.0171589310829816,entropy-only,Zika,0.059734513274336286
5,0,,,,,,entropy-only,Zika,0.059734513274336286
6,0,,,,,,entropy-only,Zika,0.059734513274336286
7,0,,,,,,entropy-only,Zika,0.059734513274336286
8,0,,,,,,entropy-only,Zika,0.059734513274336286
9,35,0.05714285714285714,0.0,0.14285714285714285,0.37142857142857144,0.9566137566137566,entropy-only,Zika,0.059734513274336286
0,73,0.136986301369863,0.0684931506849315,0.2191780821917808,0.410958904109589,1.7246224095539164,entropy-only,Rabies,0.07942973523421588
1,26,0.038461538461538464,0.0,0.11538461538461539,0.3076923076923077,0.4842209072978304,entropy-only,Rabies,0.07942973523421588
2,48,0.14583333333333334,0.041666666666666664,0.25,0.4375,1.8360042735042736,entropy-only,Rabies,0.07942973523421588
3,49,0.12244897959183673,0.04081632653061224,0.22448979591836735,0.40816326530612246,1.5416012558869703,entropy-only,Rabies,0.07942973523421588
4,49,0.08163265306122448,0.02040816326530612,0.16326530612244897,0.3469387755102041,1.0277341705913134,entropy-only,Rabies,0.07942973523421588
5,49,0.061224489795918366,0.0,0.14285714285714285,0.22448979591836735,0.7708006279434851,entropy-only,Rabies,0.07942973523421588
6,49,0.02040816326530612,0.0,0.061224489795918366,0.3877551020408163,0.25693354264782836,entropy-only,Rabies,0.07942973523421588
7,49,0.08163265306122448,0.02040816326530612,0.16326530612244897,0.3673469387755102,1.0277341705913134,entropy-only,Rabies,0.07942973523421588
8,49,0.02040816326530612,0.0,0.061224489795918366,0.3469387755102041,0.25693354264782836,entropy-only,Rabies,0.07942973523421588
9,50,0.04,0.0,0.1,0.12,0.5035897435897436,entropy-only,Rabies,0.07942973523421588
0,0,,,,,,entropy-only,EV-A71,0.10344827586206896
1,98,0.09183673469387756,0.04081632653061224,0.15306122448979592,0.5510204081632653,0.8877551020408164,entropy-only,EV-A71,0.10344827586206896
2,0,,,,,,entropy-only,EV-A71,0.10344827586206896
3,0,,,,,,entropy-only,EV-A71,0.10344827586206896
4,49,0.08163265306122448,0.02040816326530612,0.16326530612244897,0.5102040816326531,0.7891156462585034,entropy-only,EV-A71,0.10344827586206896
5,8,0.25,0.0,0.625,0.625,2.4166666666666665,entropy-only,EV-A71,0.10344827586206896
6,30,0.1,0.03333333333333333,0.2,0.5666666666666667,0.9666666666666668,entropy-only,EV-A71,0.10344827586206896
7,25,0.12,0.0,0.28,0.44,1.16,entropy-only,EV-A71,0.10344827586206896
8,24,0.16666666666666666,0.041666666666666664,0.3333333333333333,0.4166666666666667,1.611111111111111,entropy-only,EV-A71,0.10344827586206896
9,27,0.07407407407407407,0.0,0.18518518518518517,0.3333333333333333,0.7160493827160493,entropy-only,EV-A71,0.10344827586206896
0,0,,,,,,homoplasy-only,SARS-CoV-2,0.019857029388403495
1,0,,,,,,homoplasy-only,SARS-CoV-2,0.019857029388403495
2,0,,,,,,homoplasy-only,SARS-CoV-2,0.019857029388403495
3,0,,,,,,homoplasy-only,SARS-CoV-2,0.019857029388403495
4,1017,0.02064896755162242,0.011799410029498525,0.029498525073746312,0.19665683382497542,1.039882005899705,homoplasy-only,SARS-CoV-2,0.019857029388403495
5,0,,,,,,homoplasy-only,SARS-CoV-2,0.019857029388403495
6,0,,,,,,homoplasy-only,SARS-CoV-2,0.019857029388403495
7,0,,,,,,homoplasy-only,SARS-CoV-2,0.019857029388403495
8,169,0.005917159763313609,0.0,0.01775147928994083,0.26627218934911245,0.29798816568047337,homoplasy-only,SARS-CoV-2,0.019857029388403495
9,73,0.0410958904109589,0.0,0.0958904109589041,0.3287671232876712,2.0695890410958904,homoplasy-only,SARS-CoV-2,0.019857029388403495
0,16,0.0625,0.0,0.1875,0.125,1.3575,homoplasy-only,H3N2,0.04604051565377532
1,117,0.008547008547008548,0.0,0.02564102564102564,0.1452991452991453,0.18564102564102566,homoplasy-only,H3N2,0.04604051565377532
2,0,,,,,,homoplasy-only,H3N2,0.04604051565377532
3,162,0.043209876543209874,0.012345679012345678,0.07407407407407407,0.1419753086419753,0.9385185185185184,homoplasy-only,H3N2,0.04604051565377532
4,0,,,,,,homoplasy-only,H3N2,0.04604051565377532
5,0,,,,,,homoplasy-only,H3N2,0.04604051565377532
6,92,0.06521739130434782,0.021739130434782608,0.11956521739130435,0.15217391304347827,1.4165217391304348,homoplasy-only,H3N2,0.04604051565377532
7,52,0.0,0.0,0.0,0.1346153846153846,0.0,homoplasy-only,H3N2,0.04604051565377532
8,50,0.06,0.0,0.12,0.16,1.3032,homoplasy-only,H3N2,0.04604051565377532
9,54,0.12962962962962962,0.05555555555555555,0.2222222222222222,0.2777777777777778,2.8155555555555556,homoplasy-only,H3N2,0.04604051565377532
0,0,,,,,,homoplasy-only,Norovirus,0.027985074626865673
1,111,0.0,0.0,0.0,0.0,0.0,homoplasy-only,Norovirus,0.027985074626865673
2,87,0.0,0.0,0.0,0.034482758620689655,0.0,homoplasy-only,Norovirus,0.027985074626865673
3,0,,,,,,homoplasy-only,Norovirus,0.027985074626865673
4,90,0.011111111111111112,0.0,0.03333333333333333,0.26666666666666666,0.397037037037037,homoplasy-only,Norovirus,0.027985074626865673
5,61,0.0,0.0,0.0,0.21311475409836064,0.0,homoplasy-only,Norovirus,0.027985074626865673
6,44,0.0,0.0,0.0,0.25,0.0,homoplasy-only,Norovirus,0.027985074626865673
7,40,0.0,0.0,0.0,0.25,0.0,homoplasy-only,Norovirus,0.027985074626865673
8,51,0.0196078431372549,0.0,0.058823529411764705,0.5294117647058824,0.7006535947712418,homoplasy-only,Norovirus,0.027985074626865673
9,52,0.25,0.15384615384615385,0.36538461538461536,0.5961538461538461,8.933333333333334,homoplasy-only,Norovirus,0.027985074626865673
0,44,0.0,0.0,0.0,0.0,0.0,homoplasy-only,HIV-1,0.051111111111111114
1,45,0.0,0.0,0.0,0.1111111111111111,0.0,homoplasy-only,HIV-1,0.051111111111111114
2,45,0.0,0.0,0.0,0.0,0.0,homoplasy-only,HIV-1,0.051111111111111114
3,46,0.021739130434782608,0.0,0.06521739130434782,0.10869565217391304,0.4253308128544423,homoplasy-only,HIV-1,0.051111111111111114
4,43,0.06976744186046512,0.0,0.16279069767441862,0.37209302325581395,1.3650151668351869,homoplasy-only,HIV-1,0.051111111111111114
5,47,0.10638297872340426,0.02127659574468085,0.2127659574468085,0.44680851063829785,2.0814061054579094,homoplasy-only,HIV-1,0.051111111111111114
6,47,0.0425531914893617,0.0,0.10638297872340426,0.46808510638297873,0.8325624421831637,homoplasy-only,HIV-1,0.051111111111111114
7,42,0.14285714285714285,0.047619047619047616,0.23809523809523808,0.6428571428571429,2.795031055900621,homoplasy-only,HIV-1,0.051111111111111114
8,45,0.06666666666666667,0.0,0.13333333333333333,0.4666666666666667,1.3043478260869563,homoplasy-only,HIV-1,0.051111111111111114
9,46,0.06521739130434782,0.0,0.15217391304347827,0.43478260869565216,1.275992438563327,homoplasy-only,HIV-1,0.051111111111111114
0,42,0.023809523809523808,0.0,0.07142857142857142,0.2857142857142857,0.4861111111111111,homoplasy-only,Dengue,0.04897959183673469
1,82,0.012195121951219513,0.0,0.036585365853658534,0.34146341463414637,0.24898373983739838,homoplasy-only,Dengue,0.04897959183673469
2,0,,,,,,homoplasy-only,Dengue,0.04897959183673469
3,91,0.02197802197802198,0.0,0.054945054945054944,0.46153846153846156,0.4487179487179488,homoplasy-only,Dengue,0.04897959183673469
4,0,,,,,,homoplasy-only,Dengue,0.04897959183673469
5,93,0.0,0.0,0.0,0.3333333333333333,0.0,homoplasy-only,Dengue,0.04897959183673469
6,46,0.043478260869565216,0.0,0.10869565217391304,0.34782608695652173,0.8876811594202899,homoplasy-only,Dengue,0.04897959183673469
7,46,0.08695652173913043,0.021739130434782608,0.17391304347826086,0.43478260869565216,1.7753623188405798,homoplasy-only,Dengue,0.04897959183673469
8,43,0.13953488372093023,0.046511627906976744,0.2558139534883721,0.5116279069767442,2.8488372093023258,homoplasy-only,Dengue,0.04897959183673469
9,47,0.1702127659574468,0.06382978723404255,0.2765957446808511,0.6170212765957447,3.475177304964539,homoplasy-only,Dengue,0.04897959183673469
0,33,0.030303030303030304,0.0,0.09090909090909091,0.45454545454545453,0.8333333333333334,homoplasy-only,RSV,0.03636363636363636
1,97,0.030927835051546393,0.0,0.07216494845360824,0.28865979381443296,0.8505154639175259,homoplasy-only,RSV,0.03636363636363636
2,0,,,,,,homoplasy-only,RSV,0.03636363636363636
3,170,0.041176470588235294,0.01764705882352941,0.07058823529411765,0.27058823529411763,1.1323529411764706,homoplasy-only,RSV,0.03636363636363636
4,0,,,,,,homoplasy-only,RSV,0.03636363636363636
5,0,,,,,,homoplasy-only,RSV,0.03636363636363636
6,96,0.041666666666666664,0.010416666666666666,0.08333333333333333,0.19791666666666666,1.1458333333333333,homoplasy-only,RSV,0.03636363636363636
7,45,0.022222222222222223,0.0,0.06666666666666667,0.06666666666666667,0.6111111111111112,homoplasy-only,RSV,0.03636363636363636
8,53,0.05660377358490566,0.0,0.1320754716981132,0.07547169811320754,1.5566037735849059,homoplasy-only,RSV,0.03636363636363636
9,56,0.017857142857142856,0.0,0.07142857142857142,0.03571428571428571,0.49107142857142855,homoplasy-only,RSV,0.03636363636363636
0,71,0.0,0.0,0.0,0.0,0.0,homoplasy-only,Influenza_B,0.030357142857142857
1,0,,,,,,homoplasy-only,Influenza_B,0.030357142857142857
2,96,0.0,0.0,0.0,0.010416666666666666,0.0,homoplasy-only,Influenza_B,0.030357142857142857
3,104,0.0,0.0,0.0,0.0673076923076923,0.0,homoplasy-only,Influenza_B,0.030357142857142857
4,0,,,,,,homoplasy-only,Influenza_B,0.030357142857142857
5,82,0.06097560975609756,0.012195121951219513,0.10975609756097561,0.2682926829268293,2.0086083213773316,homoplasy-only,Influenza_B,0.030357142857142857
6,65,0.015384615384615385,0.0,0.046153846153846156,0.18461538461538463,0.5067873303167422,homoplasy-only,Influenza_B,0.030357142857142857
7,43,0.0,0.0,0.0,0.27906976744186046,0.0,homoplasy-only,Influenza_B,0.030357142857142857
8,37,0.10810810810810811,0.02702702702702703,0.21621621621621623,0.4594594594594595,3.5612082670906204,homoplasy-only,Influenza_B,0.030357142857142857
9,62,0.11290322580645161,0.04838709677419355,0.1935483870967742,0.4032258064516129,3.7191650853889944,homoplasy-only,Influenza_B,0.030357142857142857
0,160,0.0,0.0,0.0,0.01875,0.0,homoplasy-only,MERS,0.006766917293233083
1,105,0.0,0.0,0.0,0.009523809523809525,0.0,homoplasy-only,MERS,0.006766917293233083
2,122,0.0,0.0,0.0,0.02459016393442623,0.0,homoplasy-only,MERS,0.006766917293233083
3,107,0.0,0.0,0.0,0.037383177570093455,0.0,homoplasy-only,MERS,0.006766917293233083
4,186,0.010752688172043012,0.0,0.027016129032257943,0.05913978494623656,1.5890083632019116,homoplasy-only,MERS,0.006766917293233083
5,105,0.009523809523809525,0.0,0.02857142857142857,0.0761904761904762,1.4074074074074074,homoplasy-only,MERS,0.006766917293233083
6,159,0.006289308176100629,0.0,0.018867924528301886,0.0880503144654088,0.9294199860237596,homoplasy-only,MERS,0.006766917293233083
7,134,0.022388059701492536,0.0,0.05223880597014925,0.11194029850746269,3.3084577114427858,homoplasy-only,MERS,0.006766917293233083
8,113,0.017699115044247787,0.0,0.04424778761061947,0.05309734513274336,2.6155358898721732,homoplasy-only,MERS,0.006766917293233083
9,139,0.0,0.0,0.0,0.09352517985611511,0.0,homoplasy-only,MERS,0.006766917293233083
0,31,0.1935483870967742,0.06451612903225806,0.3225806451612903,0.3548387096774194,1.2186379928315412,homoplasy-only,HCV,0.1588235294117647
1,37,0.35135135135135137,0.1891891891891892,0.5135135135135135,0.5135135135135135,2.2122122122122123,homoplasy-only,HCV,0.1588235294117647
2,29,0.10344827586206896,0.0,0.20689655172413793,0.3448275862068966,0.6513409961685824,homoplasy-only,HCV,0.1588235294117647
3,42,0.16666666666666666,0.07142857142857142,0.2857142857142857,0.2857142857142857,1.0493827160493827,homoplasy-only,HCV,0.1588235294117647
4,32,0.0625,0.0,0.15625,0.1875,0.39351851851851855,homoplasy-only,HCV,0.1588235294117647
5,28,0.17857142857142858,0.03571428571428571,0.32142857142857145,0.25,1.1243386243386244,homoplasy-only,HCV,0.1588235294117647
6,39,0.15384615384615385,0.05128205128205128,0.28205128205128205,0.15384615384615385,0.9686609686609687,homoplasy-only,HCV,0.1588235294117647
7,33,0.18181818181818182,0.06060606060606061,0.3333333333333333,0.21212121212121213,1.144781144781145,homoplasy-only,HCV,0.1588235294117647
8,34,0.14705882352941177,0.029411764705882353,0.2647058823529412,0.17647058823529413,0.925925925925926,homoplasy-only,HCV,0.1588235294117647
9,35,0.02857142857142857,0.0,0.08571428571428572,0.02857142857142857,0.1798941798941799,homoplasy-only,HCV,0.1588235294117647
0,37,0.02702702702702703,0.0,0.08108108108108109,0.40540540540540543,0.45245245245245247,homoplasy-only,Zika,0.059734513274336286
1,93,0.043010752688172046,0.010752688172043012,0.08602150537634409,0.3118279569892473,0.7200318598168061,homoplasy-only,Zika,0.059734513274336286
2,0,,,,,,homoplasy-only,Zika,0.059734513274336286
3,0,,,,,,homoplasy-only,Zika,0.059734513274336286
4,147,0.05442176870748299,0.02040816326530612,0.09523809523809523,0.38095238095238093,0.91106072058453,homoplasy-only,Zika,0.059734513274336286
5,0,,,,,,homoplasy-only,Zika,0.059734513274336286
6,0,,,,,,homoplasy-only,Zika,0.059734513274336286
7,119,0.08403361344537816,0.04201680672268908,0.13445378151260504,0.42016806722689076,1.4067849361967009,homoplasy-only,Zika,0.059734513274336286
8,0,,,,,,homoplasy-only,Zika,0.059734513274336286
9,56,0.07142857142857142,0.017857142857142856,0.14285714285714285,0.3392857142857143,1.1957671957671956,homoplasy-only,Zika,0.059734513274336286
0,39,0.02564102564102564,0.0,0.07692307692307693,0.20512820512820512,0.3228139381985536,homoplasy-only,Rabies,0.07942973523421588
1,107,0.1308411214953271,0.07476635514018691,0.19626168224299065,0.4485981308411215,1.6472561706206565,homoplasy-only,Rabies,0.07942973523421588
2,0,,,,,,homoplasy-only,Rabies,0.07942973523421588
3,0,,,,,,homoplasy-only,Rabies,0.07942973523421588
4,107,0.09345794392523364,0.04672897196261682,0.14953271028037382,0.35514018691588783,1.176611550443326,homoplasy-only,Rabies,0.07942973523421588
5,66,0.09090909090909091,0.030303030303030304,0.16666666666666666,0.3181818181818182,1.1445221445221445,homoplasy-only,Rabies,0.07942973523421588
6,30,0.1,0.0,0.2,0.36666666666666664,1.2589743589743592,homoplasy-only,Rabies,0.07942973523421588
7,44,0.06818181818181818,0.0,0.1590909090909091,0.45454545454545453,0.8583916083916083,homoplasy-only,Rabies,0.07942973523421588
8,48,0.041666666666666664,0.0,0.10416666666666667,0.3125,0.5245726495726496,homoplasy-only,Rabies,0.07942973523421588
9,50,0.0,0.0,0.0,0.12,0.0,homoplasy-only,Rabies,0.07942973523421588
0,27,0.07407407407407407,0.0,0.18518518518518517,0.4444444444444444,0.7160493827160493,homoplasy-only,EV-A71,0.10344827586206896
1,43,0.046511627906976744,0.0,0.11627906976744186,0.4883720930232558,0.4496124031007752,homoplasy-only,EV-A71,0.10344827586206896
2,0,,,,,,homoplasy-only,EV-A71,0.10344827586206896
3,66,0.12121212121212122,0.045454545454545456,0.21212121212121213,0.5909090909090909,1.1717171717171717,homoplasy-only,EV-A71,0.10344827586206896
4,0,,,,,,homoplasy-only,EV-A71,0.10344827586206896
5,0,,,,,,homoplasy-only,EV-A71,0.10344827586206896
6,44,0.09090909090909091,0.022727272727272728,0.18181818181818182,0.5,0.8787878787878788,homoplasy-only,EV-A71,0.10344827586206896
7,33,0.09090909090909091,0.0,0.21212121212121213,0.5151515151515151,0.8787878787878788,homoplasy-only,EV-A71,0.10344827586206896
8,23,0.08695652173913043,0.0,0.21739130434782608,0.43478260869565216,0.8405797101449275,homoplasy-only,EV-A71,0.10344827586206896
9,25,0.24,0.08,0.44,0.4,2.32,homoplasy-only,EV-A71,0.10344827586206896
0,125,0.008,0.0,0.024,0.208,0.40288,random,SARS-CoV-2,0.019857029388403495
1,126,0.007936507936507936,0.0,0.031746031746031744,0.23809523809523808,0.39968253968253964,random,SARS-CoV-2,0.019857029388403495
2,126,0.015873015873015872,0.0,0.03968253968253968,0.23015873015873015,0.7993650793650793,random,SARS-CoV-2,0.019857029388403495
3,126,0.023809523809523808,0.0,0.05555555555555555,0.18253968253968253,1.199047619047619,random,SARS-CoV-2,0.019857029388403495
4,126,0.023809523809523808,0.0,0.05555555555555555,0.21428571428571427,1.199047619047619,random,SARS-CoV-2,0.019857029388403495
5,126,0.023809523809523808,0.0,0.05555555555555555,0.24603174603174602,1.199047619047619,random,SARS-CoV-2,0.019857029388403495
6,126,0.015873015873015872,0.0,0.03968253968253968,0.1984126984126984,0.7993650793650793,random,SARS-CoV-2,0.019857029388403495
7,126,0.015873015873015872,0.0,0.03968253968253968,0.21428571428571427,0.7993650793650793,random,SARS-CoV-2,0.019857029388403495
8,126,0.031746031746031744,0.007936507936507936,0.06349206349206349,0.20634920634920634,1.5987301587301586,random,SARS-CoV-2,0.019857029388403495
9,126,0.031746031746031744,0.007936507936507936,0.06349206349206349,0.1984126984126984,1.5987301587301586,random,SARS-CoV-2,0.019857029388403495
0,54,0.12962962962962962,0.05555555555555555,0.2222222222222222,0.24074074074074073,2.8155555555555556,random,H3N2,0.04604051565377532
1,54,0.018518518518518517,0.0,0.05555555555555555,0.12962962962962962,0.4022222222222222,random,H3N2,0.04604051565377532
2,54,0.037037037037037035,0.0,0.09259259259259259,0.2222222222222222,0.8044444444444444,random,H3N2,0.04604051565377532
3,55,0.07272727272727272,0.01818181818181818,0.14545454545454545,0.16363636363636364,1.5796363636363635,random,H3N2,0.04604051565377532
4,54,0.05555555555555555,0.0,0.12962962962962962,0.14814814814814814,1.2066666666666666,random,H3N2,0.04604051565377532
5,54,0.0,0.0,0.0,0.07407407407407407,0.0,random,H3N2,0.04604051565377532
6,55,0.0,0.0,0.0,0.12727272727272726,0.0,random,H3N2,0.04604051565377532
7,54,0.018518518518518517,0.0,0.05555555555555555,0.1111111111111111,0.4022222222222222,random,H3N2,0.04604051565377532
8,54,0.05555555555555555,0.0,0.12962962962962962,0.14814814814814814,1.2066666666666666,random,H3N2,0.04604051565377532
9,55,0.07272727272727272,0.01818181818181818,0.14545454545454545,0.21818181818181817,1.5796363636363635,random,H3N2,0.04604051565377532
0,53,0.03773584905660377,0.0,0.09433962264150944,0.2830188679245283,1.3484276729559748,random,Norovirus,0.027985074626865673
1,54,0.018518518518518517,0.0,0.05555555555555555,0.24074074074074073,0.6617283950617283,random,Norovirus,0.027985074626865673
