pathogen,null_type,method,metric,observed,null_mean,null_sd,observed_percentile,p_one_sided_primary,p_two_sided_sensitivity,n_perm,n_valid,degenerate_null,skip_reason
EV-A71,sasa_freq_joint,4-core,window_mcc,0.39505988133193204,0.8238471237524753,0.06650119619641875,0.001,0.999990000099999,1.999980000199998e-05,100000,1,False,
EV-A71,sasa_freq_joint,4-core,p20,0.15,0.11303350000000001,0.06420594114059852,83.788,0.4017359826401736,0.6943530564694353,100000,1,False,
EV-A71,sasa_freq_joint,4-core,enrichment,1.4320987654320987,1.1508274074074074,0.5382078400219173,80.944,0.4061359386406136,0.7389326106738933,100000,1,False,
EV-A71,plddt_ent_joint,4-core,mcc,0.04985754985754986,0.02115581196581197,0.06149668658463076,79.499,0.4298657013429866,0.7359226407735923,100000,1,False,
EV-A71,plddt_ent_joint,4-core,window_mcc,0.39505988133193204,0.7696146565747225,0.07111721946978332,0.013,0.999880001199988,0.00013999860001399987,100000,1,False,
EV-A71,plddt_ent_joint,4-core,p20,0.15,0.121755,0.06517875401539984,79.943,0.45700542994570054,0.7042429575704243,100000,1,False,
EV-A71,plddt_ent_joint,4-core,enrichment,1.4320987654320987,1.1833503703703703,0.5329712837334666,79.499,0.4298657013429866,0.7359226407735923,100000,1,False,
EV-A71,sasa_strat,3-core,mcc,0.04985754985754986,0.004571282051282052,0.06166679898619481,85.733,0.3256167438325617,0.5008649913500866,100000,1,False,
EV-A71,sasa_strat,3-core,window_mcc,0.3620456115284714,0.7947076959934585,0.08461606553425166,0.041,0.999620003799962,0.0004199958000419996,100000,1,False,
EV-A71,sasa_strat,3-core,p20,0.2,0.116522,0.06773790309715824,93.608,0.1879981200187998,0.25886741132588675,100000,1,False,
EV-A71,sasa_strat,3-core,enrichment,1.4320987654320987,1.0396177777777778,0.5344455912136883,85.733,0.3256167438325617,0.5008649913500866,100000,1,False,
EV-A71,plddt_strat,3-core,mcc,0.04985754985754986,0.044582193732193735,0.06845784564151279,66.278,0.5723842761572384,1.0,100000,1,False,
EV-A71,plddt_strat,3-core,window_mcc,0.3620456115284714,0.7712306788947433,0.06619422522154884,0.011000000000000001,0.999890001099989,0.00011999880001199988,100000,1,False,
EV-A71,plddt_strat,3-core,p20,0.2,0.132828,0.07090784453077106,90.009,0.26222737772622273,0.4764252357476425,100000,1,False,
EV-A71,plddt_strat,3-core,enrichment,1.4320987654320987,1.386379012345679,0.5933013288931107,66.278,0.5723842761572384,1.0,100000,1,False,
EV-A71,sasa_freq_joint,3-core,mcc,0.04985754985754986,0.025513247863247872,0.062476311107317564,77.23299999999999,0.45847541524584756,0.7423725762742373,100000,1,False,
EV-A71,sasa_freq_joint,3-core,window_mcc,0.3620456115284714,0.8209188984447633,0.0686610996863931,0.005,0.999960000399996,5.999940000599994e-05,100000,1,False,
EV-A71,sasa_freq_joint,3-core,p20,0.2,0.1261145,0.06826644775986225,92.149,0.22751772482275176,0.4633653663463365,100000,1,False,
EV-A71,sasa_freq_joint,3-core,enrichment,1.4320987654320987,1.2211148148148143,0.5414613629300855,77.23299999999999,0.45847541524584756,0.7423725762742373,100000,1,False,
EV-A71,plddt_ent_joint,3-core,mcc,0.04985754985754986,0.030563874643874646,0.06198802807525733,74.958,0.49105508944910553,1.0,100000,1,False,
EV-A71,plddt_ent_joint,3-core,window_mcc,0.3620456115284714,0.7745554973054152,0.06864625494571798,0.011000000000000001,0.99990000099999,0.00011999880001199988,100000,1,False,
EV-A71,plddt_ent_joint,3-core,p20,0.2,0.1286955,0.06814868509186366,91.647,0.23751762482375177,0.46014539854601455,100000,1,False,
EV-A71,plddt_ent_joint,3-core,enrichment,1.4320987654320987,1.264886913580247,0.5372295766522301,74.958,0.49105508944910553,1.0,100000,1,False,
