pathogen,strategy,threshold,n_positions,n_layer_a,n_predicted,mcc,auroc,w_freq,w_entropy,w_rare_freq,w_homoplasy,w_esm2_llr,w_plddt,w_sasa,w_grantham,w_dnds_proxy,w_semantic_change
Rabies,baseline_best_single,top3,491,39,27,0.1934619031455984,,,,,,,,,,,
Rabies,baseline_random,top3,491,39,-1,-0.0038938729359480444,,,,,,,,,,,
Rabies,baseline_freq,top5,491,39,25,0.0004884651189546559,,,,,,,,,,,
Rabies,baseline_entropy,top5,491,39,25,-0.033773873939150496,,,,,,,,,,,
Rabies,baseline_equal,top5,491,39,25,-0.033773873939150496,,,,,,,,,,,
Rabies,baseline_best_single,top5,491,39,27,0.1934619031455984,,,,,,,,,,,
Rabies,baseline_random,top5,491,39,-1,-0.001081815041905827,,,,,,,,,,,
Rabies,baseline_freq,top10,491,39,50,-0.04909864869034983,,,,,,,,,,,
Rabies,baseline_entropy,top10,491,39,50,-0.04909864869034983,,,,,,,,,,,
Rabies,baseline_equal,top10,491,39,50,-0.04909864869034983,,,,,,,,,,,
Rabies,baseline_best_single,top10,491,39,61,0.11770406964785701,,,,,,,,,,,
Rabies,baseline_random,top10,491,39,-1,0.006221001478244646,,,,,,,,,,,
Rabies,baseline_freq,mad2,491,39,187,-0.10629821030592888,,,,,,,,,,,
Rabies,baseline_entropy,mad2,491,39,170,-0.08711778942830802,,,,,,,,,,,
Rabies,baseline_equal,mad2,491,39,79,-0.06713088456986126,,,,,,,,,,,
Rabies,baseline_best_single,mad2,491,39,0,0.0,,,,,,,,,,,
Rabies,baseline_random,mad2,491,39,-1,-0.001081815041905827,,,,,,,,,,,
EV-A71,knn_cosine,top3,261,27,8,0.012583963470107746,0.5675846786957898,0.09715894995827637,0.10446222784185215,0.060821401580327505,0.22062142706165166,0.15213268996765528,0.10980110507372243,0.10136904344974021,0.03423195362055619,0.07218500914951387,0.0472161922967043
EV-A71,knn_cosine,top5,261,27,14,0.0308077645736467,0.5675846786957898,0.09715894995827637,0.10446222784185215,0.060821401580327505,0.22062142706165166,0.15213268996765528,0.10980110507372243,0.10136904344974021,0.03423195362055619,0.07218500914951387,0.0472161922967043
EV-A71,knn_cosine,top10,261,27,27,0.04985754985754986,0.5675846786957898,0.09715894995827637,0.10446222784185215,0.060821401580327505,0.22062142706165166,0.15213268996765528,0.10980110507372243,0.10136904344974021,0.03423195362055619,0.07218500914951387,0.0472161922967043
EV-A71,knn_cosine,mad2,261,27,44,0.04866825600730615,0.5675846786957898,0.09715894995827637,0.10446222784185215,0.060821401580327505,0.22062142706165166,0.15213268996765528,0.10980110507372243,0.10136904344974021,0.03423195362055619,0.07218500914951387,0.0472161922967043
EV-A71,top3_auc,top3,261,27,8,0.012583963470107746,0.5979740424184868,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
EV-A71,top3_auc,top5,261,27,14,0.08664683786338134,0.5979740424184868,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
EV-A71,top3_auc,top10,261,27,27,0.04985754985754986,0.5979740424184868,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
EV-A71,top3_auc,mad2,261,27,50,0.026456824139821453,0.5979740424184868,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
EV-A71,corr_ensemble,top3,261,27,8,0.08557095159673267,0.49002849002849,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0
EV-A71,corr_ensemble,top5,261,27,14,0.0308077645736467,0.49002849002849,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0
EV-A71,corr_ensemble,top10,261,27,27,0.04985754985754986,0.49002849002849,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0
EV-A71,corr_ensemble,mad2,261,27,36,0.04654916695927782,0.49002849002849,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0
EV-A71,oracle,top3,261,27,8,-0.06040302465651718,0.6812282367837923,0.02547349336622904,0.03750423278200872,0.031509797100498046,0.10755715737825446,0.1489327137108383,0.28971630687039895,0.12185447014669867,0.08186884066119404,0.051062519834440136,0.10452046814943969
EV-A71,oracle,top5,261,27,14,-0.08087038200582258,0.6812282367837923,0.02547349336622904,0.03750423278200872,0.031509797100498046,0.10755715737825446,0.1489327137108383,0.28971630687039895,0.12185447014669867,0.08186884066119404,0.051062519834440136,0.10452046814943969
EV-A71,oracle,top10,261,27,27,0.04985754985754986,0.6812282367837923,0.02547349336622904,0.03750423278200872,0.031509797100498046,0.10755715737825446,0.1489327137108383,0.28971630687039895,0.12185447014669867,0.08186884066119404,0.051062519834440136,0.10452046814943969
EV-A71,oracle,mad2,261,27,12,-0.07457013045372174,0.6812282367837923,0.02547349336622904,0.03750423278200872,0.031509797100498046,0.10755715737825446,0.1489327137108383,0.28971630687039895,0.12185447014669867,0.08186884066119404,0.051062519834440136,0.10452046814943969
EV-A71,baseline_freq,top3,261,27,8,0.012583963470107746,,,,,,,,,,,
EV-A71,baseline_entropy,top3,261,27,8,0.012583963470107746,,,,,,,,,,,
EV-A71,baseline_equal,top3,261,27,8,0.012583963470107746,,,,,,,,,,,
EV-A71,baseline_best_single,top3,261,27,10,-0.06780115507031675,,,,,,,,,,,
EV-A71,baseline_random,top3,261,27,-1,0.005877865966186297,,,,,,,,,,,
EV-A71,baseline_freq,top5,261,27,15,-0.029823561019499605,,,,,,,,,,,
EV-A71,baseline_entropy,top5,261,27,14,-0.025031308716087945,,,,,,,,,,,
EV-A71,baseline_equal,top5,261,27,14,-0.025031308716087945,,,,,,,,,,,
EV-A71,baseline_best_single,top5,261,27,17,-0.0896609840202833,,,,,,,,,,,
EV-A71,baseline_random,top5,261,27,-1,0.008269197436908494,,,,,,,,,,,
EV-A71,baseline_freq,top10,261,27,28,-0.036447611266789165,,,,,,,,,,,
EV-A71,baseline_entropy,top10,261,27,27,-0.03276353276353276,,,,,,,,,,,
EV-A71,baseline_equal,top10,261,27,27,0.04985754985754986,,,,,,,,,,,
EV-A71,baseline_best_single,top10,261,27,34,0.01804381423179924,,,,,,,,,,,
EV-A71,baseline_random,top10,261,27,-1,0.01048691576022347,,,,,,,,,,,
EV-A71,baseline_freq,mad2,261,27,60,0.023714112769587157,,,,,,,,,,,
EV-A71,baseline_entropy,mad2,261,27,58,0.03026137663344012,,,,,,,,,,,
EV-A71,baseline_equal,mad2,261,27,23,0.027546904742239132,,,,,,,,,,,
EV-A71,baseline_best_single,mad2,261,27,62,0.07645248022454051,,,,,,,,,,,
EV-A71,baseline_random,mad2,261,27,-1,0.008269197436908494,,,,,,,,,,,
