pathogen,score,detector,family,mcc,f1,precision,recall,enrichment,n_detected,p_value,n_clusters
HCV,minority_E,OCLUSTL(w=21),OncodriveCLUSTL,0.0,0.27411167512690354,0.1588235294117647,1.0,1.0,340,0.094,17
HCV,P*minority_E,OCLUSTL(w=7),OncodriveCLUSTL,0.02560457782495946,0.25233644859813087,0.16875,0.5,1.0625000000000002,160,1.0,46
HCV,P*minority_E,OCLUSTL(w=11),OncodriveCLUSTL,-0.08636072296509319,0.1909090909090909,0.12650602409638553,0.3888888888888889,0.7965194109772423,166,0.77,33
HCV,P*minority_E,OCLUSTL(w=15),OncodriveCLUSTL,0.24357716929617934,0.38190954773869346,0.2620689655172414,0.7037037037037037,1.650063856960409,145,0.786,23
HCV,P*minority_E,OCLUSTL(w=21),OncodriveCLUSTL,0.06724777654937655,0.2727272727272727,0.1875,0.5,1.1805555555555556,144,0.2,16
HCV,P*E,OCLUSTL(w=7),OncodriveCLUSTL,0.3482837051158034,0.43636363636363634,0.2891566265060241,0.8888888888888888,1.820615796519411,166,1.0,46
HCV,P*E,OCLUSTL(w=11),OncodriveCLUSTL,0.08750086507973699,0.28837209302325584,0.19254658385093168,0.5740740740740741,1.2123303427651255,161,0.936,30
HCV,P*E,OCLUSTL(w=15),OncodriveCLUSTL,0.1513969785974317,0.3251231527093596,0.2214765100671141,0.6111111111111112,1.3944817300522,149,0.138,25
HCV,P*E,OCLUSTL(w=21),OncodriveCLUSTL,0.048870646984509096,0.2634146341463415,0.17880794701986755,0.5,1.1258278145695364,151,0.842,16
HCV,H-score,OCLUSTL(w=7),OncodriveCLUSTL,0.35661886371181095,0.43946188340807174,0.28994082840236685,0.9074074074074074,1.8255533640149024,169,0.994,48
HCV,H-score,OCLUSTL(w=11),OncodriveCLUSTL,0.10424521539305666,0.2986425339366516,0.19760479041916168,0.6111111111111112,1.2441783100465735,167,0.844,30
HCV,H-score,OCLUSTL(w=15),OncodriveCLUSTL,0.22429762069591416,0.36893203883495146,0.25,0.7037037037037037,1.5740740740740742,152,0.682,23
HCV,H-score,OCLUSTL(w=21),OncodriveCLUSTL,0.048870646984509096,0.2634146341463415,0.17880794701986755,0.5,1.1258278145695364,151,0.674,16
HCV,E_only,OCLUSTL(w=7),OncodriveCLUSTL,0.22991821933651946,0.37037037037037035,0.24691358024691357,0.7407407407407407,1.5546410608139003,162,0.994,46
HCV,E_only,OCLUSTL(w=11),OncodriveCLUSTL,0.09071663662342025,0.29090909090909095,0.1927710843373494,0.5925925925925926,1.2137438643462741,166,0.132,30
HCV,E_only,OCLUSTL(w=15),OncodriveCLUSTL,0.0,0.27411167512690354,0.1588235294117647,1.0,1.0,340,0.054,27
HCV,E_only,OCLUSTL(w=21),OncodriveCLUSTL,0.0230365224424443,0.25116279069767444,0.16770186335403728,0.5,1.0559006211180126,161,0.758,14
HCV,P*E^2,OCLUSTL(w=7),OncodriveCLUSTL,0.07915018100279064,0.28301886792452835,0.189873417721519,0.5555555555555556,1.1954992967651197,158,1.0,45
HCV,P*E^2,OCLUSTL(w=11),OncodriveCLUSTL,0.08750086507973699,0.28837209302325584,0.19254658385093168,0.5740740740740741,1.2123303427651255,161,0.28,30
HCV,P*E^2,OCLUSTL(w=15),OncodriveCLUSTL,0.03267569574207918,0.25365853658536586,0.17218543046357615,0.48148148148148145,1.0841304881039981,151,0.262,25
HCV,P*E^2,OCLUSTL(w=21),OncodriveCLUSTL,0.041078730482078954,0.25961538461538464,0.17532467532467533,0.5,1.103896103896104,154,0.87,16
HCV,rank(P*E),OCLUSTL(w=7),OncodriveCLUSTL,0.06622879289617525,0.27649769585253453,0.18404907975460122,0.5555555555555556,1.1588275391956373,163,1.0,45
HCV,rank(P*E),OCLUSTL(w=11),OncodriveCLUSTL,0.12190493629172505,0.3076923076923077,0.2077922077922078,0.5925925925925926,1.3083213083213086,154,0.95,28
HCV,rank(P*E),OCLUSTL(w=15),OncodriveCLUSTL,0.1703191484887876,0.33663366336633666,0.22972972972972974,0.6296296296296297,1.4464464464464466,148,0.49,24
HCV,rank(P*E),OCLUSTL(w=21),OncodriveCLUSTL,0.002859887331238173,0.23529411764705882,0.16,0.4444444444444444,1.0074074074074075,150,0.866,16
Zika,MutCounts,OCLUSTL(w=7),OncodriveCLUSTL,-0.05628300045140085,0.0842911877394636,0.04700854700854701,0.4074074074074074,0.7852168407723963,234,0.956,69
Zika,MutCounts,OCLUSTL(w=11),OncodriveCLUSTL,0.06486404866944315,0.13438735177865613,0.0752212389380531,0.6296296296296297,1.2564732874467388,226,0.69,42
Zika,MutCounts,OCLUSTL(w=15),OncodriveCLUSTL,0.0,0.11297071129707113,0.0598669623059867,1.0,1.0,451,0.088,28
Zika,MutCounts,OCLUSTL(w=21),OncodriveCLUSTL,0.0,0.11297071129707113,0.0598669623059867,1.0,1.0,451,0.082,19
Zika,E*rare,OCLUSTL(w=7),OncodriveCLUSTL,0.06308790634060045,0.13445378151260504,0.07582938388625593,0.5925925925925926,1.266631560470423,211,0.842,69
Zika,E*rare,OCLUSTL(w=11),OncodriveCLUSTL,-0.0009537989023997934,0.10612244897959185,0.05963302752293578,0.48148148148148145,0.9960924226979273,218,0.102,44
Zika,E*rare,OCLUSTL(w=15),OncodriveCLUSTL,0.0,0.11297071129707113,0.0598669623059867,1.0,1.0,451,0.074,31
Zika,E*rare,OCLUSTL(w=21),OncodriveCLUSTL,0.1164880712979825,0.1556420233463035,0.08695652173913043,0.7407407407407407,1.4524959742351047,230,0.522,18
Zika,P*E*rare,OCLUSTL(w=7),OncodriveCLUSTL,0.12627177401586775,0.16379310344827586,0.09268292682926829,0.7037037037037037,1.548148148148148,205,0.884,65
Zika,P*E*rare,OCLUSTL(w=11),OncodriveCLUSTL,0.01214459272084924,0.11200000000000002,0.06278026905829596,0.5185185185185185,1.0486630127885734,223,0.744,44
Zika,P*E*rare,OCLUSTL(w=15),OncodriveCLUSTL,0.0,0.11297071129707113,0.0598669623059867,1.0,1.0,451,0.1,30
Zika,P*E*rare,OCLUSTL(w=21),OncodriveCLUSTL,0.08296503215400426,0.14345991561181434,0.08095238095238096,0.6296296296296297,1.352204585537919,210,0.502,20
Zika,minority_E,OCLUSTL(w=7),OncodriveCLUSTL,-0.10786546673215319,0.0622568093385214,0.034782608695652174,0.2962962962962963,0.5809983896940418,230,0.598,69
Zika,minority_E,OCLUSTL(w=11),OncodriveCLUSTL,0.003527549004479691,0.10788381742738588,0.06074766355140187,0.48148148148148145,1.014710972654898,214,0.656,44
Zika,minority_E,OCLUSTL(w=15),OncodriveCLUSTL,0.0,0.11297071129707113,0.0598669623059867,1.0,1.0,451,0.08,34
Zika,minority_E,OCLUSTL(w=21),OncodriveCLUSTL,-0.04044646403770187,0.08695652173913043,0.04926108374384237,0.37037037037037035,0.8228425469804781,203,0.668,23
Zika,P*minority_E,OCLUSTL(w=7),OncodriveCLUSTL,-0.08132317719558434,0.072,0.04035874439461883,0.3333333333333333,0.6741405082212257,223,0.618,66
Zika,P*minority_E,OCLUSTL(w=11),OncodriveCLUSTL,0.001285985514731322,0.10699588477366254,0.06018518518518518,0.48148148148148145,1.005315500685871,216,0.598,44
Zika,P*minority_E,OCLUSTL(w=15),OncodriveCLUSTL,-0.014957818008870555,0.09821428571428571,0.05583756345177665,0.4074074074074074,0.9326941154352322,197,0.638,32
Zika,P*minority_E,OCLUSTL(w=21),OncodriveCLUSTL,-0.06362774538893638,0.07692307692307691,0.043478260869565216,0.3333333333333333,0.7262479871175523,207,0.556,23
Zika,P*E,OCLUSTL(w=7),OncodriveCLUSTL,0.05177708222461927,0.12903225806451615,0.07239819004524888,0.5925925925925926,1.2093179152002682,221,0.654,65
Zika,P*E,OCLUSTL(w=11),OncodriveCLUSTL,0.08916933856297522,0.14516129032258066,0.08144796380090498,0.6666666666666666,1.3604826546003017,221,0.936,40
Zika,P*E,OCLUSTL(w=15),OncodriveCLUSTL,-0.1901720111648614,0.0242914979757085,0.013636363636363636,0.1111111111111111,0.22777777777777777,220,0.592,30
Zika,P*E,OCLUSTL(w=21),OncodriveCLUSTL,0.14639140427798683,0.17004048582995954,0.09545454545454546,0.7777777777777778,1.5944444444444446,220,0.556,21
Zika,H-score,OCLUSTL(w=7),OncodriveCLUSTL,-0.004311302282914655,0.10483870967741936,0.058823529411764705,0.48148148148148145,0.9825708061002179,221,0.654,63
Zika,H-score,OCLUSTL(w=11),OncodriveCLUSTL,-0.009905755675397388,0.10276679841897232,0.05752212389380531,0.48148148148148145,0.960832513929859,226,0.93,41
Zika,H-score,OCLUSTL(w=15),OncodriveCLUSTL,-0.17090296628603754,0.02620087336244541,0.01485148514851485,0.1111111111111111,0.24807480748074806,202,0.616,29
Zika,H-score,OCLUSTL(w=21),OncodriveCLUSTL,0.1872228917005331,0.18852459016393444,0.10599078341013825,0.8518518518518519,1.7704386414063833,217,0.532,22
Zika,E_only,OCLUSTL(w=7),OncodriveCLUSTL,0.09142768715445962,0.14634146341463414,0.0821917808219178,0.6666666666666666,1.3729071537290714,219,0.648,62
Zika,E_only,OCLUSTL(w=11),OncodriveCLUSTL,0.004311302282914655,0.10894941634241247,0.06086956521739131,0.5185185185185185,1.0167471819645733,230,0.934,39
Zika,E_only,OCLUSTL(w=15),OncodriveCLUSTL,-0.07133949104353633,0.07468879668049792,0.04205607476635514,0.3333333333333333,0.7024922118380061,214,0.638,28
Zika,E_only,OCLUSTL(w=21),OncodriveCLUSTL,0.16025986321663646,0.17872340425531916,0.10096153846153846,0.7777777777777778,1.686431623931624,208,0.61,20
Zika,P*E^2,OCLUSTL(w=7),OncodriveCLUSTL,0.14525772307050913,0.1693548387096774,0.09502262443438914,0.7777777777777778,1.5872297637003518,221,0.67,63
Zika,P*E^2,OCLUSTL(w=11),OncodriveCLUSTL,0.0795339247619931,0.14166666666666666,0.07981220657276995,0.6296296296296297,1.3331594505303426,213,0.934,38
Zika,P*E^2,OCLUSTL(w=15),OncodriveCLUSTL,-0.07133949104353633,0.07468879668049792,0.04205607476635514,0.3333333333333333,0.7024922118380061,214,0.606,29
Zika,P*E^2,OCLUSTL(w=21),OncodriveCLUSTL,0.16381203115572032,0.18103448275862066,0.1024390243902439,0.7777777777777778,1.711111111111111,205,0.614,20
Zika,rank(P*E),OCLUSTL(w=7),OncodriveCLUSTL,0.10984276587787829,0.1565217391304348,0.08866995073891626,0.6666666666666666,1.4811165845648604,203,0.756,64
Zika,rank(P*E),OCLUSTL(w=11),OncodriveCLUSTL,0.048906031749927574,0.12820512820512822,0.07246376811594203,0.5555555555555556,1.2104133118625873,207,0.888,38
Zika,rank(P*E),OCLUSTL(w=15),OncodriveCLUSTL,0.15184264798311406,0.18009478672985782,0.10326086956521739,0.7037037037037037,1.7248389694041868,184,0.564,30
Zika,rank(P*E),OCLUSTL(w=21),OncodriveCLUSTL,0.15326162910051175,0.17427385892116182,0.09813084112149532,0.7777777777777778,1.6391484942886811,214,0.252,21
Rabies,MutCounts,OCLUSTL(w=7),OncodriveCLUSTL,-0.08734251811460902,0.08474576271186442,0.050761421319796954,0.2564102564102564,0.6377717037615515,197,0.966,69
Rabies,MutCounts,OCLUSTL(w=11),OncodriveCLUSTL,-0.034479693725289064,0.11718750000000001,0.06912442396313365,0.38461538461538464,0.8684863523573202,217,0.946,44
Rabies,MutCounts,OCLUSTL(w=15),OncodriveCLUSTL,-0.19988649474223769,0.0373134328358209,0.021834061135371178,0.1282051282051282,0.2743253834956892,229,0.966,30
Rabies,MutCounts,OCLUSTL(w=21),OncodriveCLUSTL,-0.09881750020293605,0.08823529411764706,0.05150214592274678,0.3076923076923077,0.6470782436447673,233,0.98,22
Rabies,E*rare,OCLUSTL(w=7),OncodriveCLUSTL,0.20484535240174384,0.2457627118644068,0.14720812182741116,0.7435897435897436,1.8495379409084993,197,0.924,71
Rabies,E*rare,OCLUSTL(w=11),OncodriveCLUSTL,0.16694172982936564,0.22608695652173913,0.13612565445026178,0.6666666666666666,1.7102966841186737,191,0.866,43
Rabies,E*rare,OCLUSTL(w=15),OncodriveCLUSTL,0.1419913286039933,0.2109704641350211,0.12626262626262627,0.6410256410256411,1.5863765863765866,198,0.884,32
Rabies,E*rare,OCLUSTL(w=21),OncodriveCLUSTL,-0.06150294633488197,0.10526315789473685,0.06167400881057269,0.358974358974359,0.7748785722354005,227,0.982,21
Rabies,P*E*rare,OCLUSTL(w=7),OncodriveCLUSTL,0.1984515264346989,0.2380952380952381,0.14084507042253522,0.7692307692307693,1.769591910436981,213,0.91,69
Rabies,P*E*rare,OCLUSTL(w=11),OncodriveCLUSTL,0.1473837462778784,0.21459227467811157,0.12886597938144329,0.6410256410256411,1.6190853819719797,194,0.88,40
Rabies,P*E*rare,OCLUSTL(w=15),OncodriveCLUSTL,0.09850398008851213,0.1872340425531915,0.11224489795918367,0.5641025641025641,1.4102564102564104,196,0.884,33
Rabies,P*E*rare,OCLUSTL(w=21),OncodriveCLUSTL,0.19093224248726245,0.24107142857142858,0.14594594594594595,0.6923076923076923,1.833679833679834,185,0.956,23
Rabies,minority_E,OCLUSTL(w=7),OncodriveCLUSTL,-0.034479693725289064,0.11718750000000001,0.06912442396313365,0.38461538461538464,0.8684863523573202,217,0.852,71
Rabies,minority_E,OCLUSTL(w=11),OncodriveCLUSTL,0.038196835982116456,0.15384615384615385,0.09230769230769231,0.46153846153846156,1.1597633136094676,195,0.948,41
Rabies,minority_E,OCLUSTL(w=15),OncodriveCLUSTL,0.044530862857095975,0.15720524017467252,0.09473684210526316,0.46153846153846156,1.1902834008097167,190,0.968,34
Rabies,minority_E,OCLUSTL(w=21),OncodriveCLUSTL,-0.06145344798880707,0.09691629955947137,0.05851063829787234,0.28205128205128205,0.7351336606655756,188,0.978,23
Rabies,P*minority_E,OCLUSTL(w=7),OncodriveCLUSTL,0.11479674023392714,0.19379844961240308,0.1141552511415525,0.6410256410256411,1.434258283573352,219,0.854,68
Rabies,P*minority_E,OCLUSTL(w=11),OncodriveCLUSTL,0.03693899253319205,0.15319148936170215,0.09183673469387756,0.46153846153846156,1.153846153846154,196,0.926,41
Rabies,P*minority_E,OCLUSTL(w=15),OncodriveCLUSTL,0.061297545509003966,0.16666666666666666,0.10052910052910052,0.48717948717948717,1.2630579297245963,189,0.972,33
Rabies,P*minority_E,OCLUSTL(w=21),OncodriveCLUSTL,-0.03643811526678019,0.11206896551724138,0.06735751295336788,0.3333333333333333,0.8462867012089811,193,0.974,24
Rabies,P*E,OCLUSTL(w=7),OncodriveCLUSTL,0.1615737487956975,0.2178988326848249,0.12844036697247707,0.717948717948718,1.6137379440131736,218,0.948,66
Rabies,P*E,OCLUSTL(w=11),OncodriveCLUSTL,0.19191914431501209,0.23346303501945526,0.13761467889908258,0.7692307692307693,1.7290049400141145,218,0.9,42
Rabies,P*E,OCLUSTL(w=15),OncodriveCLUSTL,-0.0006638723340325339,0.13157894736842105,0.07936507936507936,0.38461538461538464,0.9971509971509971,189,0.962,33
Rabies,P*E,OCLUSTL(w=21),OncodriveCLUSTL,-0.047142090632635684,0.1078838174273859,0.06435643564356436,0.3333333333333333,0.8085808580858086,202,0.97,24
Rabies,H-score,OCLUSTL(w=7),OncodriveCLUSTL,0.14770196317243886,0.208955223880597,0.1222707423580786,0.717948717948718,1.5362221475758593,229,0.984,66
Rabies,H-score,OCLUSTL(w=11),OncodriveCLUSTL,0.11357376776279836,0.194331983805668,0.11538461538461539,0.6153846153846154,1.4497041420118344,208,0.894,43
Rabies,H-score,OCLUSTL(w=15),OncodriveCLUSTL,-0.1970235942876637,0.031746031746031744,0.018779342723004695,0.10256410256410256,0.23594558805826413,213,0.934,32
Rabies,H-score,OCLUSTL(w=21),OncodriveCLUSTL,-0.08126205347348599,0.09016393442622951,0.05365853658536585,0.28205128205128205,0.6741713570981864,205,0.988,23
Rabies,E_only,OCLUSTL(w=7),OncodriveCLUSTL,0.13507194987846383,0.20300751879699247,0.11894273127753303,0.6923076923076923,1.494408675025415,227,0.974,65
Rabies,E_only,OCLUSTL(w=11),OncodriveCLUSTL,0.20320697735749244,0.23846153846153845,0.14027149321266968,0.7948717948717948,1.7623854275437987,221,0.882,43
Rabies,E_only,OCLUSTL(w=15),OncodriveCLUSTL,-0.06483917247711592,0.1015625,0.059907834101382486,0.3333333333333333,0.7526881720430108,217,0.936,33
Rabies,E_only,OCLUSTL(w=21),OncodriveCLUSTL,0.014102782977943332,0.14285714285714285,0.08370044052863436,0.48717948717948717,1.0516209194623292,227,0.974,24
Rabies,P*E^2,OCLUSTL(w=7),OncodriveCLUSTL,0.15647958373135742,0.21455938697318006,0.12612612612612611,0.717948717948718,1.5846615846615846,222,0.92,66
Rabies,P*E^2,OCLUSTL(w=11),OncodriveCLUSTL,0.07802050053846533,0.1752988047808765,0.10377358490566038,0.5641025641025641,1.3038219641993227,212,0.906,40
Rabies,P*E^2,OCLUSTL(w=15),OncodriveCLUSTL,0.11257549855447452,0.19491525423728814,0.116751269035533,0.5897435897435898,1.4668749186515686,197,0.914,34
Rabies,P*E^2,OCLUSTL(w=21),OncodriveCLUSTL,-0.004835170168288034,0.13114754098360656,0.07804878048780488,0.41025641025641024,0.9806128830519075,205,0.962,24
Rabies,rank(P*E),OCLUSTL(w=7),OncodriveCLUSTL,0.11310210414849792,0.19014084507042253,0.11020408163265306,0.6923076923076923,1.3846153846153848,245,0.868,71
Rabies,rank(P*E),OCLUSTL(w=11),OncodriveCLUSTL,0.19191914431501209,0.23346303501945526,0.13761467889908258,0.7692307692307693,1.7290049400141145,218,0.92,44
Rabies,rank(P*E),OCLUSTL(w=15),OncodriveCLUSTL,-0.0004964070954374033,0.13438735177865613,0.0794392523364486,0.4358974358974359,0.9980829139707644,214,0.936,33
Rabies,rank(P*E),OCLUSTL(w=21),OncodriveCLUSTL,-0.19526163177028794,0.04332129963898917,0.025210084033613446,0.15384615384615385,0.31674208144796384,238,0.938,21
EV-A71,MutCounts,OCLUSTL(w=7),OncodriveCLUSTL,0.12568632708061359,0.23456790123456792,0.14074074074074075,0.7037037037037037,1.3552812071330589,135,0.442,42
EV-A71,MutCounts,OCLUSTL(w=11),OncodriveCLUSTL,0.0,0.18815331010452963,0.10384615384615385,1.0,1.0,260,0.09,20
EV-A71,MutCounts,OCLUSTL(w=15),OncodriveCLUSTL,-0.12053109432108913,0.10666666666666667,0.06504065040650407,0.2962962962962963,0.626317374284854,123,0.612,16
EV-A71,MutCounts,OCLUSTL(w=21),OncodriveCLUSTL,0.19339933992400538,0.273972602739726,0.16806722689075632,0.7407407407407407,1.6184251478369125,119,0.546,12
EV-A71,E*rare,OCLUSTL(w=7),OncodriveCLUSTL,-0.0004852753941336432,0.1728395061728395,0.1037037037037037,0.5185185185185185,0.9986282578875171,135,0.396,42
EV-A71,E*rare,OCLUSTL(w=11),OncodriveCLUSTL,0.0,0.18815331010452963,0.10384615384615385,1.0,1.0,260,0.012,23
EV-A71,E*rare,OCLUSTL(w=15),OncodriveCLUSTL,0.23278396487008476,0.2978723404255319,0.18421052631578946,0.7777777777777778,1.7738791423001947,114,0.356,17
EV-A71,E*rare,OCLUSTL(w=21),OncodriveCLUSTL,0.19735373787713587,0.28346456692913385,0.18,0.6666666666666666,1.7333333333333332,100,0.366,14
EV-A71,P*E*rare,OCLUSTL(w=7),OncodriveCLUSTL,-0.006428341157892595,0.16551724137931037,0.1016949152542373,0.4444444444444444,0.9792843691148776,118,0.348,41
EV-A71,P*E*rare,OCLUSTL(w=11),OncodriveCLUSTL,0.04024223028974884,0.1897810218978102,0.11818181818181818,0.48148148148148145,1.138047138047138,110,0.372,21
EV-A71,P*E*rare,OCLUSTL(w=15),OncodriveCLUSTL,0.179160928580585,0.26760563380281693,0.16521739130434782,0.7037037037037037,1.5909822866344603,115,0.2,18
EV-A71,P*E*rare,OCLUSTL(w=21),OncodriveCLUSTL,-0.052589830638612146,0.1437908496732026,0.0873015873015873,0.4074074074074074,0.8406819517930628,126,0.23,13
EV-A71,minority_E,OCLUSTL(w=7),OncodriveCLUSTL,0.0,0.18815331010452963,0.10384615384615385,1.0,1.0,260,0.042,41
EV-A71,minority_E,OCLUSTL(w=11),OncodriveCLUSTL,0.0,0.18815331010452963,0.10384615384615385,1.0,1.0,260,0.018,25
EV-A71,minority_E,OCLUSTL(w=15),OncodriveCLUSTL,-0.06698173459843043,0.12949640287769787,0.08035714285714286,0.3333333333333333,0.7738095238095238,112,0.598,18
EV-A71,minority_E,OCLUSTL(w=21),OncodriveCLUSTL,-0.05359187334069397,0.147239263803681,0.08823529411764706,0.4444444444444444,0.8496732026143791,136,0.444,12
EV-A71,P*minority_E,OCLUSTL(w=7),OncodriveCLUSTL,0.0,0.18815331010452963,0.10384615384615385,1.0,1.0,260,0.036,42
EV-A71,P*minority_E,OCLUSTL(w=11),OncodriveCLUSTL,0.0,0.18815331010452963,0.10384615384615385,1.0,1.0,260,0.034,23
EV-A71,P*minority_E,OCLUSTL(w=15),OncodriveCLUSTL,-0.0009249110945926556,0.15789473684210528,0.10344827586206896,0.3333333333333333,0.9961685823754789,87,0.472,17
EV-A71,P*minority_E,OCLUSTL(w=21),OncodriveCLUSTL,-0.06042236236212281,0.14102564102564102,0.08527131782945736,0.4074074074074074,0.8211312087281079,129,0.21,13
EV-A71,P*E,OCLUSTL(w=7),OncodriveCLUSTL,-0.04477424212894608,0.14666666666666667,0.08943089430894309,0.4074074074074074,0.8611863896416742,123,0.314,42
EV-A71,P*E,OCLUSTL(w=11),OncodriveCLUSTL,0.0,0.18815331010452963,0.10384615384615385,1.0,1.0,260,0.0,23
EV-A71,P*E,OCLUSTL(w=15),OncodriveCLUSTL,0.0336102247861655,0.18461538461538463,0.11650485436893204,0.4444444444444444,1.121898597626753,103,0.174,18
EV-A71,P*E,OCLUSTL(w=21),OncodriveCLUSTL,-0.05780886820199079,0.14193548387096774,0.0859375,0.4074074074074074,0.8275462962962963,128,0.174,13
EV-A71,H-score,OCLUSTL(w=7),OncodriveCLUSTL,-0.06828430069496899,0.13836477987421383,0.08333333333333333,0.4074074074074074,0.802469135802469,132,0.396,41
EV-A71,H-score,OCLUSTL(w=11),OncodriveCLUSTL,0.0,0.18815331010452963,0.10384615384615385,1.0,1.0,260,0.006,22
EV-A71,H-score,OCLUSTL(w=15),OncodriveCLUSTL,0.15993758341844755,0.2550335570469799,0.1557377049180328,0.7037037037037037,1.4996964177292047,122,0.286,18
EV-A71,H-score,OCLUSTL(w=21),OncodriveCLUSTL,0.08033099039597383,0.2127659574468085,0.13157894736842105,0.5555555555555556,1.2670565302144248,114,0.286,14
EV-A71,E_only,OCLUSTL(w=7),OncodriveCLUSTL,0.01260782457453723,0.178343949044586,0.1076923076923077,0.5185185185185185,1.037037037037037,130,0.294,43
EV-A71,E_only,OCLUSTL(w=11),OncodriveCLUSTL,0.0,0.18815331010452963,0.10384615384615385,1.0,1.0,260,0.004,24
EV-A71,E_only,OCLUSTL(w=15),OncodriveCLUSTL,0.15993758341844755,0.2550335570469799,0.1557377049180328,0.7037037037037037,1.4996964177292047,122,0.236,18
EV-A71,E_only,OCLUSTL(w=21),OncodriveCLUSTL,-0.02736223660532957,0.1568627450980392,0.09523809523809523,0.4444444444444444,0.9171075837742504,126,0.282,13
EV-A71,P*E^2,OCLUSTL(w=7),OncodriveCLUSTL,-0.042170662942652634,0.1476510067114094,0.09016393442622951,0.4074074074074074,0.8682452944748027,122,0.33,42
EV-A71,P*E^2,OCLUSTL(w=11),OncodriveCLUSTL,-0.10031033967423239,0.10606060606060606,0.06666666666666667,0.25925925925925924,0.6419753086419753,105,0.286,21
EV-A71,P*E^2,OCLUSTL(w=15),OncodriveCLUSTL,0.05661835111925416,0.19847328244274812,0.125,0.48148148148148145,1.2037037037037037,104,0.124,18
EV-A71,P*E^2,OCLUSTL(w=21),OncodriveCLUSTL,0.006749807061867201,0.17142857142857146,0.10619469026548672,0.4444444444444444,1.022615535889872,113,0.13,13
EV-A71,rank(P*E),OCLUSTL(w=7),OncodriveCLUSTL,0.009051906700016356,0.17857142857142855,0.10638297872340426,0.5555555555555556,1.024428684003152,141,0.51,39
EV-A71,rank(P*E),OCLUSTL(w=11),OncodriveCLUSTL,-0.1912248954027331,0.06756756756756757,0.04132231404958678,0.18518518518518517,0.39791857973676154,121,0.42,25
EV-A71,rank(P*E),OCLUSTL(w=15),OncodriveCLUSTL,0.06303912287268615,0.2038216560509554,0.12307692307692308,0.5925925925925926,1.1851851851851851,130,0.474,18
EV-A71,rank(P*E),OCLUSTL(w=21),OncodriveCLUSTL,-0.0849711241840245,0.1232876712328767,0.07563025210084033,0.3333333333333333,0.7282913165266106,119,0.968,13
